isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000303635	3	7704716;7749771;7760603	7704894;7749791;7762985	ENSG00000171735	CAMTA1	6786622,6791943,6793294,6794128,6795843,6797010,6797526,6797528,6797530,6802260,6806073,6806709,6808861,6811707,6815874,6819622,6822226,6825510,6827294,6834305,6835711,6835713,6836602,6836618,6836620,6836622,6842404,6842792,6844305,6844785,6847684,6849989,6853131,6855917,6858717,6860780,6861590,6862429,6862691,6869109,6870248,6870409,6878148,6878529,6881288,6881302,6882909,6884262,6885611,6885613,6885907,6889791,6889887,6893646,6895477,6905599,6905739,6907410,6907412,6909920,6911288,6913846,6914519,6914556,6918167,6920247,6920310,6922598,6926871,6927169,6927675,6928868,6930784,6932495,6933204,6939524,6939944,6939946,6939948,6941201,6941468,6942029,6944670,6947022,6950025,6950703,6951853,6951855,6953288,6953290,6955938,6956072,6958665,6959677,6959844,6964765,6965081,6965232,6965240,6965270,6965302,6967738,6969551,6970263,6970870,6973237,6973368,6975344,6975346,6976255,6976257,6976259,6978303,6981577,6990494,6992495,6993560,6993977,6995233,6996452,6997135,6998582,6999528,7000626,7003097,7003661,7004309,7005315,7011321,7011323,7015182,7015818,7015886,7016090,7016322,7027686,7028514,7029156,7030738,7032731,7035469,7036565,7037225,7038269,7043360,7043461,7043901,7044164,7044166,7044168,7044476,7045456,7047031,7047176,7047644,7051003,7053061,7054308,7054409,7054458,7054574,7056253,7057011,7057041,7060096,7066607,7067545,7068198,7068572,7069222,7072898,7074930,7076789,7078790,7079860,7081019,7083335,7083595,7085111,7085113,7085314,7085709,7085877,7086658,7086872,7086998,7087607,7088088,7089332,7089493,7089495,7089514,7090174,7093987,7095028,7095503,7096460,7098152,7098606,7100618,7100822,7100873,7101094,7101763,7101852,7101888,7101931,7101959,7101961,7101963,7101965,7102008,7102474,7103068,7103347,7103442,7103676,7103759,7103821,7104190,7104270,7104299,7104301,7104303,7104305,7104346,7104846,7107257,7107275,7108125,7108665,7108956,7109487,7113050,7114541,7115803,7117413,7119050,7121524,7124763,7126596,7126722,7127781,7132673,7133938,7134747,7136256,7140289,7141654,7146011,7146013,7146753,7146778,7146840,7147011,7147018,7147070,7147099,7147456,7147477,7147508,7147510,7147512,7147593,7147666,7147689,7147718,7147741,7147766,7147795,7147818,7147843,7147866,7147895,7147918,7147943,7147966,7147974,7147976,7147978,7148046,7148081,7148164,7148172,7148222,7148256,7148285,7150469,7153790,7153882,7157664,7158223,7158484,7158808,7161380,7164219,7167309,7169656,7170425,7170427,7170556,7171898,7175297,7176863,7179237,7181884,7181997,7184450,7184481,7185201,7186138,7187812,7187814,7187982,7189275,7191350,7191357,7191359,7193008,7195275,7196838,7198207,7199943,7201218,7202098,7205622,7209951,7209953,7210437,7210661,7211311,7211313,7211802,7211892,7212567,7212602,7213378,7214074,7216326,7223319,7223375,7223704,7224079,7224868,7226177,7226684,7228408,7228934,7232004,7233098,7235282,7236711,7236798,7236851,7237030,7243106,7244433,7244994,7247817,7250124,7250135,7253615,7253970,7254359,7255247,7257635,7260376,7260997,7261535,7264402,7267824,7268137,7271383,7272688,7279565,7282304,7283268,7285169,7287267,7288028,7288713,7290371,7290581,7292728,7293505,7294755,7297493,7297554,7298312,7298490,7299508,7302415,7302617,7303413,7305930,7309137,7310875,7311949,7318835,7321066,7324523,7325641,7327688,7327690,7334568,7336150,7337475,7338753,7340387,7340665,7341675,7344237,7344560,7345733,7348127,7351381,7353002,7354001,7355992,7356545,7357261,7357819,7358535,7359774,7361643,7361691,7364245,7364247,7364566,7366466,7367449,7367967,7372410,7373182,7373801,7374280,7374690,7375282,7375284,7376553,7376984,7377965,7379072,7379074,7380985,7381620,7385909,7388894,7388896,7390738,7391826,7393410,7393938,7395281,7396108,7398272,7398424,7398447,7400859,7402403,7406549,7406567,7406583,7406619,7406621,7406623,7406657,7407037,7407159,7407374,7407376,7408653,7408655,7409183,7410879,7411032,7413069,7418854,7419110,7419973,7422189,7424530,7426328,7429770,7430720,7430853,7431909,7435853,7439535,7441643,7443228,7447990,7448266,7448753,7449638,7449890,7450734,7450743,7451197,7455375,7455613,7460119,7461813,7461815,7462410,7466076,7468600,7475635,7476273,7476736,7476738,7476757,7476952,7479717,7479910,7479992,7480026,7480074,7480158,7480184,7480194,7480208,7480232,7480250,7480332,7480344,7480360,7480378,7480998,7483202,7485725,7485822,7485921,7486109,7487184,7488533,7488557,7488559,7488561,7488595,7488597,7488910,7488920,7489113,7489437,7492344,7492876,7493022,7493336,7493426,7495051,7496953,7497487,7498169,7498454,7498534,7498542,7498564,7498574,7498580,7498635,7498637,7498639,7498676,7498678,7498726,7498774,7498794,7498865,7498934,7499007,7499086,7499165,7499212,7499240,7499317,7499390,7499463,7499510,7499540,7499615,7499644,7499664,7499717,7499819,7499821,7499841,7499888,7499916,7500078,7500151,7500301,7500380,7500441,7502266,7504254,7505133,7508504,7512616,7513387,7520925,7521534,7525095,7527027,7528592,7529299,7530437,7531399,7531401,7535968,7536268,7537795,7539150,7539592,7539692,7539694,7539940,7540218,7541241,7541653,7541829,7542011,7546467,7546469,7548351,7548904,7549229,7551313,7551345,7551361,7553160,7553196,7555311,7556536,7561633,7562584,7564519,7564565,7564603,7567370,7570445,7571022,7571580,7571800,7573127,7574053,7574055,7575001,7576793,7576959,7577653,7578288,7579252,7580048,7581911,7583217,7583539,7585964,7588583,7590217,7592043,7592645,7593634,7594784,7596559,7596897,7598401,7599253,7605177,7606666,7607066,7608282,7608597,7611131,7612674,7613692,7615128,7615531,7617682,7617706,7617998,7620972,7624484,7625049,7626898,7628984,7630285,7634001,7637110,7637542,7644832,7649049,7651346,7651796,7651963,7653938,7654680,7656040,7663289,7664569,7665082,7666628,7669233,7670135,7670793,7675778,7680688,7683829,7684317,7689772,7690348,7690655,7692433,7695657,7696864,7696958,7697972,7698368,7702126,7702929,7708199,7709456,7713227,7717615,7721070,7724541,7725168,7725200,7727572,7728035,7728114,7729948,7731094,7731096,7737625,7737764,7739415,7740799,7743566,7743573,7748815,7751964,7753677,7753759,7753813,7755737,7755877,7758084,7758124,7758126,7758342,7758344,7761567,7762930,7763469,7763938,7763989,7764018,7764062,7764130,7765223,7766055,7766565,7767173,7767693,7769492,7769549,7769606
ENST00000490738	1	6820181	6820250	ENSG00000171735	CAMTA1	6786622,6791943,6793294,6794128,6795843,6797010,6797526,6797528,6797530,6802260,6806073,6806709,6808861,6811707,6815874,6819622,6822226,6825510,6827294,6834305,6835711,6835713,6836602,6836618,6836620,6836622,6842404,6842792,6844305,6844785,6847684,6849989,6853131,6855917,6858717,6860780,6861590,6862429,6862691,6869109,6870248,6870409,6878148,6878529,6881288,6881302,6882909,6884262,6885611,6885613,6885907,6889791,6889887,6893646,6895477,6905599,6905739,6907410,6907412,6909920,6911288,6913846,6914519,6914556,6918167,6920247,6920310,6922598,6926871,6927169,6927675,6928868,6930784,6932495,6933204,6939524,6939944,6939946,6939948,6941201,6941468,6942029,6944670,6947022,6950025,6950703,6951853,6951855,6953288,6953290,6955938,6956072,6958665,6959677,6959844,6964765,6965081,6965232,6965240,6965270,6965302,6967738,6969551,6970263,6970870,6973237,6973368,6975344,6975346,6976255,6976257,6976259,6978303,6981577,6990494,6992495,6993560,6993977,6995233,6996452,6997135,6998582,6999528,7000626,7003097,7003661,7004309,7005315,7011321,7011323,7015182,7015818,7015886,7016090,7016322,7027686,7028514,7029156,7030738,7032731,7035469,7036565,7037225,7038269,7043360,7043461,7043901,7044164,7044166,7044168,7044476,7045456,7047031,7047176,7047644,7051003,7053061,7054308,7054409,7054458,7054574,7056253,7057011,7057041,7060096,7066607,7067545,7068198,7068572,7069222,7072898,7074930,7076789,7078790,7079860,7081019,7083335,7083595,7085111,7085113,7085314,7085709,7085877,7086658,7086872,7086998,7087607,7088088,7089332,7089493,7089495,7089514,7090174,7093987,7095028,7095503,7096460,7098152,7098606,7100618,7100822,7100873,7101094,7101763,7101852,7101888,7101931,7101959,7101961,7101963,7101965,7102008,7102474,7103068,7103347,7103442,7103676,7103759,7103821,7104190,7104270,7104299,7104301,7104303,7104305,7104346,7104846,7107257,7107275,7108125,7108665,7108956,7109487,7113050,7114541,7115803,7117413,7119050,7121524,7124763,7126596,7126722,7127781,7132673,7133938,7134747,7136256,7140289,7141654,7146011,7146013,7146753,7146778,7146840,7147011,7147018,7147070,7147099,7147456,7147477,7147508,7147510,7147512,7147593,7147666,7147689,7147718,7147741,7147766,7147795,7147818,7147843,7147866,7147895,7147918,7147943,7147966,7147974,7147976,7147978,7148046,7148081,7148164,7148172,7148222,7148256,7148285,7150469,7153790,7153882,7157664,7158223,7158484,7158808,7161380,7164219,7167309,7169656,7170425,7170427,7170556,7171898,7175297,7176863,7179237,7181884,7181997,7184450,7184481,7185201,7186138,7187812,7187814,7187982,7189275,7191350,7191357,7191359,7193008,7195275,7196838,7198207,7199943,7201218,7202098,7205622,7209951,7209953,7210437,7210661,7211311,7211313,7211802,7211892,7212567,7212602,7213378,7214074,7216326,7223319,7223375,7223704,7224079,7224868,7226177,7226684,7228408,7228934,7232004,7233098,7235282,7236711,7236798,7236851,7237030,7243106,7244433,7244994,7247817,7250124,7250135,7253615,7253970,7254359,7255247,7257635,7260376,7260997,7261535,7264402,7267824,7268137,7271383,7272688,7279565,7282304,7283268,7285169,7287267,7288028,7288713,7290371,7290581,7292728,7293505,7294755,7297493,7297554,7298312,7298490,7299508,7302415,7302617,7303413,7305930,7309137,7310875,7311949,7318835,7321066,7324523,7325641,7327688,7327690,7334568,7336150,7337475,7338753,7340387,7340665,7341675,7344237,7344560,7345733,7348127,7351381,7353002,7354001,7355992,7356545,7357261,7357819,7358535,7359774,7361643,7361691,7364245,7364247,7364566,7366466,7367449,7367967,7372410,7373182,7373801,7374280,7374690,7375282,7375284,7376553,7376984,7377965,7379072,7379074,7380985,7381620,7385909,7388894,7388896,7390738,7391826,7393410,7393938,7395281,7396108,7398272,7398424,7398447,7400859,7402403,7406549,7406567,7406583,7406619,7406621,7406623,7406657,7407037,7407159,7407374,7407376,7408653,7408655,7409183,7410879,7411032,7413069,7418854,7419110,7419973,7422189,7424530,7426328,7429770,7430720,7430853,7431909,7435853,7439535,7441643,7443228,7447990,7448266,7448753,7449638,7449890,7450734,7450743,7451197,7455375,7455613,7460119,7461813,7461815,7462410,7466076,7468600,7475635,7476273,7476736,7476738,7476757,7476952,7479717,7479910,7479992,7480026,7480074,7480158,7480184,7480194,7480208,7480232,7480250,7480332,7480344,7480360,7480378,7480998,7483202,7485725,7485822,7485921,7486109,7487184,7488533,7488557,7488559,7488561,7488595,7488597,7488910,7488920,7489113,7489437,7492344,7492876,7493022,7493336,7493426,7495051,7496953,7497487,7498169,7498454,7498534,7498542,7498564,7498574,7498580,7498635,7498637,7498639,7498676,7498678,7498726,7498774,7498794,7498865,7498934,7499007,7499086,7499165,7499212,7499240,7499317,7499390,7499463,7499510,7499540,7499615,7499644,7499664,7499717,7499819,7499821,7499841,7499888,7499916,7500078,7500151,7500301,7500380,7500441,7502266,7504254,7505133,7508504,7512616,7513387,7520925,7521534,7525095,7527027,7528592,7529299,7530437,7531399,7531401,7535968,7536268,7537795,7539150,7539592,7539692,7539694,7539940,7540218,7541241,7541653,7541829,7542011,7546467,7546469,7548351,7548904,7549229,7551313,7551345,7551361,7553160,7553196,7555311,7556536,7561633,7562584,7564519,7564565,7564603,7567370,7570445,7571022,7571580,7571800,7573127,7574053,7574055,7575001,7576793,7576959,7577653,7578288,7579252,7580048,7581911,7583217,7583539,7585964,7588583,7590217,7592043,7592645,7593634,7594784,7596559,7596897,7598401,7599253,7605177,7606666,7607066,7608282,7608597,7611131,7612674,7613692,7615128,7615531,7617682,7617706,7617998,7620972,7624484,7625049,7626898,7628984,7630285,7634001,7637110,7637542,7644832,7649049,7651346,7651796,7651963,7653938,7654680,7656040,7663289,7664569,7665082,7666628,7669233,7670135,7670793,7675778,7680688,7683829,7684317,7689772,7690348,7690655,7692433,7695657,7696864,7696958,7697972,7698368,7702126,7702929,7708199,7709456,7713227,7717615,7721070,7724541,7725168,7725200,7727572,7728035,7728114,7729948,7731094,7731096,7737625,7737764,7739415,7740799,7743566,7743573,7748815,7751964,7753677,7753759,7753813,7755737,7755877,7758084,7758124,7758126,7758342,7758344,7761567,7762930,7763469,7763938,7763989,7764018,7764062,7764130,7765223,7766055,7766565,7767173,7767693,7769492,7769549,7769606
ENST00000368586	1	132810585	132810721	ENSG00000171811	CFAP46	132809916,132810782,132812932,132814027,132816272,132820270,132825460,132825884,132827173,132835495,132835541,132836382,132836422,132837178,132837192,132837322,132837324,132837414,132837462,132837478,132837516,132837560,132837576,132837624,132837666,132837680,132837712,132837728,132837788,132837790,132837802,132837834,132837880,132837930,132837982,132839635,132845038,132845104,132845722,132846754,132848009,132848541,132849072,132849265,132849267,132850290,132855669,132855930,132858611,132860752,132861939,132862042,132862044,132863193,132863594,132863685,132863687,132863918,132864415,132867308,132871313,132871899,132875188,132875408,132875572,132880111,132881783,132881951,132883804,132886128,132886312,132889701,132889783,132891910,132892178,132893286,132893690,132895353,132897918,132898728,132900611,132901366,132908548,132909039,132909181,132911404,132911781,132913801,132914943,132915495,132915660,132917652,132919602,132919962,132920664,132920859,132923836,132925082,132927491,132929753,132930198,132932757,132933554,132940123,132940868
ENST00000324266	3	3454612;3457795;3472421	3457229;3458181;3472602	ENSG00000171853	TRAPPC12	3383786,3384685,3385899,3389923,3391046,3391108,3393210,3393212,3399130,3402922,3402924,3404551,3406804,3406806,3409163,3410142,3411257,3411318,3411365,3411557,3412124,3413549,3414838,3418320,3420910,3421841,3423301,3429294,3429446,3432069,3432189,3436039,3443989,3446739,3448066,3450474,3451668,3451899,3452438,3458549,3458583,3462635,3466607,3469301,3469952,3472396,3472788,3476619,3479377,3482057,3484423
ENST00000618556	1	43891981	43892069	ENSG00000171877	FRMD5	43875225,43878549,43880169,43881120,43881152,43881565,43883432,43883844,43889145,43889445,43889856,43890326,43891255,43892364,43892500,43893543,43895948,43896469,43899064,43899835,43901657,43902147,43907408,43910781,43914666,43916155,43916157,43916424,43920122,43920947,43921880,43923175,43924403,43925480,43926055,43927593,43928498,43929361,43930650,43931612,43932260,43939006,43939393,43939395,43945641,43945643,43946257,43947312,43948037,43948851,43949750,43949927,43949934,43951639,43951958,43952550,43955284,43955537,43955967,43957665,43963599,43963743,43964640,43965550,43965726,43966016,43966018,43966240,43967713,43969420,43972707,43974848,43976403,43976975,43977444,43978913,43985998,43987694,43988010,43988483,43989553,43992522,43993920,43996547,43996549,43996787,43996967,43997776,43998880,43999675,43999949,44000136,44002625,44002627,44004443,44006506,44006969,44016591,44017659,44025407,44028138,44029843,44032574,44032900,44032902,44036501,44037036,44037057,44037612,44040017,44041627,44042825,44043873,44044456,44046529,44048972,44049123,44051210,44052953,44056446,44059301,44060273,44061890,44062734,44064959,44067218,44069854,44069937,44070719,44073216,44073704,44076315,44078730,44080718,44083386,44086355,44087072,44089571,44089827,44090008,44090010,44090024,44090026,44090028,44090768,44091365,44095347,44096074,44097119,44097856,44097880,44097882,44098393,44098833,44099078,44099250,44099252,44099254,44102153,44106237,44106412,44106414,44107621,44108513,44113479,44117670,44117672,44122434,44123686,44126391,44126475,44132118,44134100,44137484,44140560,44145944,44146037,44146462,44154191,44161602,44163675,44168428,44169199,44169236,44173252,44173651,44173653,44174147,44174950,44179144,44181774,44183199,44185661,44187354,44192582,44192615,44192672,44192816
ENST00000677356	1	42663418	42663543	ENSG00000171960	PPIH	42659029,42659454,42659796,42660317,42661807,42666927,42666929,42669078,42669368,42669440,42675545,42675993
ENST00000303142	1	5773132	5773447	ENSG00000171984	SHLD1	5753260,5753889,5755373,5755877,5761301,5761303,5762321,5763416,5763995,5764832,5766920,5767278,5767676,5768569,5769297,5770542,5775821,5782548,5783596,5786443,5788439,5790048,5790429,5792990,5793310,5799445,5804726,5804756,5806509,5810763,5816450,5817640,5817642,5818845,5819236,5819475,5821980,5822529,5823816,5825153,5826796,5828096,5828544,5829018,5830166,5830355,5832688,5832758,5833022,5836457,5838182,5839082,5840146,5840218,5841206,5841363,5841383,5842632,5842634,5848103,5851359,5853893,5855516,5856360,5857404,5857679,5858241,5858243,5858903,5858905,5859835,5861233,5861260,5861779
ENST00000589902	1	2096226	2096326	ENSG00000172081	MOB3A	2077507,2079313,2079370,2079878,2081752,2094815
ENST00000353555	1	577774	578121	ENSG00000172270	BSG	581900
ENST00000305747	1	168766322	168766345	ENSG00000172292	CERS6	168457384,168457494,168457927,168458864,168460339,168461208,168462894,168465770,168466232,168466465,168467454,168475304,168475922,168476293,168476295,168476403,168477321,168478644,168479371,168479526,168481009,168482245,168482554,168482966,168483573,168485875,168485982,168488104,168490183,168490185,168490187,168492085,168495038,168495723,168496003,168496040,168496042,168497489,168499671,168502924,168505250,168507053,168507316,168511939,168511941,168515011,168519419,168519627,168524234,168526167,168530490,168532186,168533747,168533944,168539582,168539610,168539632,168541497,168541528,168545594,168546855,168547184,168550803,168553891,168559416,168559519,168561950,168562564,168565673,168567460,168568082,168568438,168568816,168573696,168577326,168577885,168585097,168589554,168589556,168592529,168597264,168601386,168601907,168601909,168602629,168602631,168613936,168614531,168614622,168616549,168617090,168617967,168619383,168621277,168622344,168628888,168629362,168632023,168637692,168640303,168641479,168642901,168642984,168643092,168643094,168644607,168646004,168646006,168648789,168651177,168652808,168654062,168654989,168655634,168655873,168659278,168661653,168666244,168666757,168666759,168667879,168668904,168670258,168671105,168671266,168675454,168676337,168676768,168677261,168677484,168677642,168679347,168679349,168681046,168682542,168682544,168682777,168686833,168688104,168688673,168688858,168689214,168689823,168690564,168695085,168697619,168699473,168700315,168702643,168702661,168702663,168705396,168708266,168711292,168713741,168717710,168717801,168718192,168718496,168719744,168720560,168721201,168727771,168730515,168730801,168731656,168731702,168734158,168734563,168736788,168737553,168742125,168742259,168742557,168746171,168746396,168747154,168747921,168747923,168751847,168752405,168752407,168758563,168758973,168759173,168759391,168759393,168766560,168767036,168767376,168769030,168769435,168774268
ENST00000307126	1	43627279	43627353	ENSG00000172432	GTPBP2	43605593,43609083,43609305,43614224,43614515,43618775,43620877,43622617,43623952,43625356,43625428,43626170
ENST00000358812	1	95577772	95578311	ENSG00000172469	MANEA	95581578,95583416,95583462,95590158,95592725,95594362,95594541,95594577,95600979,95601137,95601347,95601349,95601453,95602158,95602160,95602187,95602189,95609200
ENST00000533037	1	65886322	65886422	ENSG00000172500	FIBP	65888004
ENST00000682872	1	88071073	88071929	ENSG00000172530	BANP	87951081,87955180,87959041,87960106,87962569,87962589,87963462,87963696,87965113,87972536,87974925,87975289,87979655,87982520,87984496,87987223,87996356,87996916,87997776,87998557,87998665,87998667,87998669,87998715,87998773,87998873,87998923,87999019,87999069,87999127,87999129,87999131,87999139,87999227,87999277,87999279,87999281,87999327,87999377,87999435,87999493,87999551,87999651,87999709,87999809,87999859,87999917,87999967,88000025,88000125,88000175,88000225,88000275,88000333,88000391,88000449,88000549,88000607,88000707,88000757,88000815,88000865,88000923,88001023,88001073,88001123,88001173,88001231,88001289,88001347,88001397,88002901,88003918,88010585,88016228,88021446,88021679,88023102,88023397,88024631,88025490,88025908,88029828,88031245,88031252,88033684,88033951,88034701,88036058,88036492,88038029,88038958,88040316,88040621,88040623,88042333,88043161,88044205,88044290,88044292,88046219,88047384,88047489,88051364,88056180,88057571,88060812,88063086,88065783,88067351,88067834,88074248,88076538
ENST00000286122	1	88071073	88071929	ENSG00000172530	BANP	87951081,87955180,87959041,87960106,87962569,87962589,87963462,87963696,87965113,87972536,87974925,87975289,87979655,87982520,87984496,87987223,87996356,87996916,87997776,87998557,87998665,87998667,87998669,87998715,87998773,87998873,87998923,87999019,87999069,87999127,87999129,87999131,87999139,87999227,87999277,87999279,87999281,87999327,87999377,87999435,87999493,87999551,87999651,87999709,87999809,87999859,87999917,87999967,88000025,88000125,88000175,88000225,88000275,88000333,88000391,88000449,88000549,88000607,88000707,88000757,88000815,88000865,88000923,88001023,88001073,88001123,88001173,88001231,88001289,88001347,88001397,88002901,88003918,88010585,88016228,88021446,88021679,88023102,88023397,88024631,88025490,88025908,88029828,88031245,88031252,88033684,88033951,88034701,88036058,88036492,88038029,88038958,88040316,88040621,88040623,88042333,88043161,88044205,88044290,88044292,88046219,88047384,88047489,88051364,88056180,88057571,88060812,88063086,88065783,88067351,88067834,88074248,88076538
ENST00000355151	1	22830964	22831037	ENSG00000172590	MRPL52	22831875,22834981
ENST00000397496	1	22830964	22831037	ENSG00000172590	MRPL52	22831875,22834981
ENST00000393877	1	67465056	67465333	ENSG00000172663	TMEM134	67464471
ENST00000344646	2	45640241;45650125	45640421;45651625	ENSG00000172671	ZFAND4	45616194,45622293,45628767,45633386,45633851,45633853,45635465,45636705,45642069,45643065,45644820,45647572,45647670,45648226,45648325,45648738,45653508,45653510,45653859,45660738,45666724,45671372,45671527
ENST00000380870	2	21360475;21371964	21360596;21372842	ENSG00000172687	ZNF738	21360000,21360959,21361949,21363104,21367990,21368334,21368602,21369498,21369500,21372088,21374014,21375505,21376305,21376689,21377704,21377706,21378098,21378100,21380873,21383186,21386852,21388403
ENST00000683779	3	21360475;21371964;21377389	21360596;21372842;21379302	ENSG00000172687	ZNF738	21360000,21360959,21361949,21363104,21367990,21368334,21368602,21369498,21369500,21372088,21374014,21375505,21376305,21376689,21377704,21377706,21378098,21378100,21380873,21383186,21386852,21388403
ENST00000395010	1	70376452	70376596	ENSG00000172731	LRRC20	70299171,70299270,70304265,70306088,70306090,70306549,70307863,70307865,70310548,70313082,70315367,70316277,70316916,70320352,70320354,70321113,70329706,70330673,70331230,70331232,70333608,70335012,70337545,70338216,70338289,70338390,70338620,70341320,70344406,70347030,70347372,70348125,70350079,70350364,70350573,70351538,70351733,70352104,70353357,70353562,70355719,70356380,70357117,70358523,70359422,70364375,70364878,70365398,70365559,70368128,70368767,70371235,70371493,70371702,70373772,70375722,70375728,70375736,70375760,70376531,70377082
ENST00000698215	1	129688177	129688732	ENSG00000172765	TMCC1	129648872,129651434,129651436,129657213,129659244,129659807,129660682,129661294,129662507,129664439,129665226,129665983,129666064,129666798,129669579,129670477,129670864,129673190,129673482,129673536,129677907,129679797,129680101,129682011,129683190,129689488,129691071,129708431,129712403,129714691,129718375,129721915,129722313,129723462,129727074,129727289,129728664,129728886,129731446,129732472,129732474,129732483,129734409,129735708,129737042,129739312,129740154,129743585,129744614,129745085,129745231,129747293,129751705,129755295,129757390,129757888,129757974,129760981,129760983,129766361,129766407,129767287,129773172,129777914,129777921,129784832,129785173,129787440,129790786,129795730,129799016,129799305,129800156,129803029,129803207,129804286,129807815,129813031,129813033,129813035,129813350,129813745,129813775,129820830,129821368,129821788,129825691,129827134,129827321,129827834,129828476,129828565,129829448,129829568,129831089,129831440,129834606,129836175,129842334,129843933,129843935,129845902,129848291,129849414,129854960,129854976,129858515,129861066,129862420,129868345,129871868,129871870,129879550,129881366,129890571,129890776,129890848
ENST00000303334	1	66967475	66967899	ENSG00000172828	CES3	66964370,66968600,66968782,66973647
ENST00000357988	2	53998155;54043762	53998286;54044473	ENSG00000172943	PHF8	53937729,53941499,53942884,53945974,53947156,53948006,53948893,53950496,53950591,53955780,53955782,53958442,53961179,53961859,53963927,53965148,53965872,53969567,53973422,53976653,53981925,53985173,53990067,53995915,5.4e+07,54012986,54015113,54017467,54018216,54020433,54021387,54022770,54023484,54024429,54029556,54031556,54034867,54041882,54042170,54045721,54046733,54047463,54047518,54047520
ENST00000342350	1	45033044	45034042	ENSG00000172992	DCAKD	45027209,45028066,45028554,45031014,45031497,45032913,45037599,45039961,45041840,45041842,45043943,45045776,45046983,45047427,45048124,45048674,45050185,45057188
ENST00000310604	1	45033044	45034042	ENSG00000172992	DCAKD	45027209,45028066,45028554,45031014,45031497,45032913,45037599,45039961,45041840,45041842,45043943,45045776,45046983,45047427,45048124,45048674,45050185,45057188
ENST00000692009	1	45033044	45034042	ENSG00000172992	DCAKD	45027209,45028066,45028554,45031014,45031497,45032913,45037599,45039961,45041840,45041842,45043943,45045776,45046983,45047427,45048124,45048674,45050185,45057188
ENST00000529006	1	67240047	67240369	ENSG00000173120	KDM2A	67123348,67127236,67127238,67127851,67134445,67137089,67137595,67140961,67143421,67144397,67146752,67146780,67149641,67150998,67151000,67153298,67153479,67155113,67161524,67171057,67177726,67178012,67180043,67180360,67180362,67183977,67187468,67188076,67190627,67192251,67192265,67192589,67193348,67198923,67202407,67203623,67205865,67208637,67209084,67209928,67213179,67218471,67219426,67220168,67220944,67221803,67222857,67227429,67231101,67232083,67235449,67240069,67241173,67246410,67247572,67250870,67251692,67253907,67253978,67257265
ENST00000406310	1	64306227	64306448	ENSG00000173153	ESRRA	64312123,64313315,64315921
ENST00000677967	1	64306227	64306448	ENSG00000173153	ESRRA	64312123,64313315,64315921
ENST00000506113	1	149199044	149199122	ENSG00000173210	ABLIM3	149143815,149144727,149145048,149146526,149147136,149148818,149148820,149149672,149150978,149152833,149155435,149155437,149155976,149158475,149162404,149163332,149165622,149165624,149166258,149166309,149166360,149172683,149172828,149174406,149176755,149176757,149176805,149177295,149178332,149180522,149181394,149181508,149182019,149184778,149185798,149190548,149193878,149196157,149197691,149199715,149201870,149205977,149211767,149212369,149213903,149214630,149216331,149216374,149218910,149222464,149223647,149223904,149226079,149226353,149226938,149228448,149230155,149233410,149234769,149236563,149236590,149238933,149239419,149240505,149240809,149242177,149242214,149244075,149246053,149246537,149248034,149250827,149250829,149255579,149255817,149257260,149257973,149258161,149258190
ENST00000538244	1	64285257	64285380	ENSG00000173264	GPR137	64279631,64282468
ENST00000308086	1	71664869	71665440	ENSG00000173451	THAP2	71665470,71666566,71667661,71671568
