ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000579462	ENST00000579462.1	0.12076	861
ENST00000579467	ENST00000579467.1	0.72453	544
ENST00000579492	ENST00000579492.1	0.12076	500
ENST00000579511	ENST00000579511.1	0.91448	594
ENST00000579522	ENST00000579522.1	0.12076	462
ENST00000579526	ENST00000579526.5	2.29665	563
ENST00000579531	ENST00000579531.5	0.07283	472
ENST00000579546	ENST00000579546.1	0.37437	582
ENST00000579554	ENST00000579554.1	0.12076	717
ENST00000579573	ENST00000579573.2	0.1338	549
ENST00000579576	ENST00000579576.2	0.12076	279
ENST00000579618	ENST00000579618.1	12.07556	320
ENST00000579643	ENST00000579643.2	0.36227	281
ENST00000579649	ENST00000579649.5	0.93848	449
ENST00000579663	ENST00000579663.1	0.12076	905
ENST00000579665	ENST00000579665.1	0.14643	559
ENST00000579682	ENST00000579682.1	0.36227	559
ENST00000579765	ENST00000579765.1	0.12076	429
ENST00000579766	ENST00000579766.1	0.12076	997
ENST00000579769	ENST00000579769.1	0.12076	573
ENST00000579805	ENST00000579805.1	0.72453	193
ENST00000579810	ENST00000579810.2	1.89159	979
ENST00000579814	ENST00000579814.1	0.24782	709
ENST00000579818	ENST00000579818.1	0.12217	558
ENST00000579823	ENST00000579823.1	0.12347	654
ENST00000579827	ENST00000579827.6	0.0259	678
ENST00000579833	ENST00000579833.1	0.12076	922
ENST00000579842	ENST00000579842.5	2.31633	715
ENST00000579844	ENST00000579844.1	0.48302	87
ENST00000579853	ENST00000579853.5	0.36571	714
ENST00000579856	ENST00000579856.5	0.40947	952
ENST00000579860	ENST00000579860.5	0.75376	895
ENST00000579873	ENST00000579873.1	0.48302	453
ENST00000579899	ENST00000579899.1	0.12076	523
ENST00000579912	ENST00000579912.5	0.12076	574
ENST00000579920	ENST00000579920.2	0.72453	262
ENST00000579928	ENST00000579928.2	5.3193	480
ENST00000579941	ENST00000579941.1	0.1235	750
ENST00000579945	ENST00000579945.1	3.77361	974
ENST00000579978	ENST00000579978.5	21.57467	575
ENST00000579981	ENST00000579981.1	0.12076	782
ENST00000579984	ENST00000579984.1	0.2441	422
ENST00000580012	ENST00000580012.1	0.24151	790
ENST00000580025	ENST00000580025.1	0.13089	571
ENST00000580031	ENST00000580031.1	0.36227	955
ENST00000580033	ENST00000580033.5	0.14506	547
ENST00000580045	ENST00000580045.1	0.24151	733
ENST00000580085	ENST00000580085.1	0.48302	462
ENST00000580090	ENST00000580090.5	0.63283	752
ENST00000580101	ENST00000580101.1	0.24151	575
ENST00000580103	ENST00000580103.6	2.42997	774
ENST00000580118	ENST00000580118.2	0.12979	577
ENST00000580141	ENST00000580141.5	0.12622	924
ENST00000580150	ENST00000580150.1	0.24151	483
ENST00000580180	ENST00000580180.6	15.49346	897
ENST00000580188	ENST00000580188.1	0.14698	575
ENST00000580191	ENST00000580191.5	2.9124	814
ENST00000580210	ENST00000580210.5	6.65257	705
ENST00000580222	ENST00000580222.5	0.12076	846
ENST00000580229	ENST00000580229.1	0.12076	586
ENST00000580255	ENST00000580255.1	0.12076	546
ENST00000580261	ENST00000580261.6	9.39754	614
ENST00000580264	ENST00000580264.1	0.84529	633
ENST00000580267	ENST00000580267.1	0.12076	780
ENST00000580297	ENST00000580297.2	2.29436	278
ENST00000580303	ENST00000580303.1	0.12076	637
ENST00000580311	ENST00000580311.1	0.24151	689
ENST00000580320	ENST00000580320.5	5.30611	915
ENST00000580331	ENST00000580331.5	0.12076	558
ENST00000580382	ENST00000580382.1	0.12105	681
ENST00000580390	ENST00000580390.5	0.12076	740
ENST00000580392	ENST00000580392.5	0.25104	650
ENST00000580409	ENST00000580409.5	0.16877	763
ENST00000580410	ENST00000580410.5	1.50945	474
ENST00000580428	ENST00000580428.1	0.12643	717
ENST00000580430	ENST00000580430.1	0.24151	483
ENST00000580434	ENST00000580434.5	4.17465	749
ENST00000580435	ENST00000580435.5	0.16108	710
ENST00000580436	ENST00000580436.5	0.12076	692
ENST00000580440	ENST00000580440.8	0.64829	898
ENST00000580461	ENST00000580461.5	0.43785	909
ENST00000580541	ENST00000580541.1	0.44122	689
ENST00000580544	ENST00000580544.1	0.07685	496
ENST00000580557	ENST00000580557.5	0.12318	794
ENST00000580558	ENST00000580558.5	0.25122	884
ENST00000580560	ENST00000580560.5	1.33296	564
ENST00000580567	ENST00000580567.6	0.19018	899
ENST00000580571	ENST00000580571.5	0.24835	952
ENST00000580579	ENST00000580579.5	0.24151	569
ENST00000580605	ENST00000580605.5	1.16603	699
ENST00000580606	ENST00000580606.5	0.24151	803
ENST00000580622	ENST00000580622.1	0.12076	440
ENST00000580623	ENST00000580623.1	1.56982	560
ENST00000580662	ENST00000580662.5	0.13601	758
ENST00000580682	ENST00000580682.5	0.12076	635
ENST00000580710	ENST00000580710.5	0.21094	635
ENST00000580714	ENST00000580714.1	0.24151	493
ENST00000580717	ENST00000580717.5	0.714	855
ENST00000580738	ENST00000580738.5	0.13248	552
ENST00000580758	ENST00000580758.5	3.4272	958
ENST00000580781	ENST00000580781.5	0.6992	776
ENST00000580795	ENST00000580795.1	2.05285	342
ENST00000580798	ENST00000580798.1	0.24151	583
ENST00000580809	ENST00000580809.5	0.1219	952
ENST00000580814	ENST00000580814.1	0.12076	441
ENST00000580822	ENST00000580822.1	0.12076	669
ENST00000580828	ENST00000580828.2	2.15227	108
ENST00000580834	ENST00000580834.5	0.08494	714
ENST00000580838	ENST00000580838.1	1.20756	676
ENST00000580868	ENST00000580868.5	0.12076	578
ENST00000580902	ENST00000580902.5	0.80413	926
ENST00000580947	ENST00000580947.1	1.87256	574
ENST00000580998	ENST00000580998.5	0.38048	746
ENST00000581012	ENST00000581012.6	0.1456	563
ENST00000581019	ENST00000581019.1	0.12076	789
ENST00000581043	ENST00000581043.5	2.1736	631
ENST00000581054	ENST00000581054.1	0.12354	574
ENST00000581056	ENST00000581056.5	23.49499	903
ENST00000581068	ENST00000581068.5	3.97363	595
ENST00000581106	ENST00000581106.5	0.37208	584
ENST00000581109	ENST00000581109.1	1.10989	469
ENST00000581110	ENST00000581110.1	0.12339	512
ENST00000581117	ENST00000581117.1	0.12076	586
ENST00000581134	ENST00000581134.1	1.20756	468
ENST00000581155	ENST00000581155.5	1.0868	286
ENST00000581159	ENST00000581159.5	0.53128	617
ENST00000581172	ENST00000581172.1	0.06038	667
ENST00000581173	ENST00000581173.2	0.48302	722
ENST00000581221	ENST00000581221.5	0.28371	751
ENST00000581269	ENST00000581269.5	0.75982	559
ENST00000581273	ENST00000581273.5	0.60378	488
ENST00000581274	ENST00000581274.1	0.12076	381
ENST00000581284	ENST00000581284.5	0.12076	561
ENST00000581305	ENST00000581305.1	0.12606	593
ENST00000581315	ENST00000581315.1	0.12076	568
ENST00000581320	ENST00000581320.1	0.24151	354
ENST00000581355	ENST00000581355.1	0.28775	652
ENST00000581361	ENST00000581361.5	0.12094	843
ENST00000581366	ENST00000581366.5	0.12076	562
ENST00000581370	ENST00000581370.1	0.96605	393
ENST00000581373	ENST00000581373.5	1.84451	584
ENST00000581442	ENST00000581442.5	0.24151	450
ENST00000581482	ENST00000581482.5	0.13325	553
ENST00000581497	ENST00000581497.1	0.13313	438
ENST00000581512	ENST00000581512.2	0.12076	297
ENST00000581513	ENST00000581513.5	0.12491	568
ENST00000581523	ENST00000581523.5	0.94932	534
ENST00000581533	ENST00000581533.1	0.12076	511
ENST00000581560	ENST00000581560.5	0.18113	586
ENST00000581568	ENST00000581568.1	0.36227	278
ENST00000581576	ENST00000581576.1	0.23893	577
ENST00000581581	ENST00000581581.1	0.49645	386
ENST00000581582	ENST00000581582.1	1.32831	655
ENST00000581596	ENST00000581596.1	0.12076	912
ENST00000581601	ENST00000581601.1	5.19249	741
ENST00000581607	ENST00000581607.1	0.12076	676
ENST00000581618	ENST00000581618.1	0.13389	613
ENST00000581620	ENST00000581620.1	0.12076	520
ENST00000581647	ENST00000581647.5	0.90634	720
ENST00000581655	ENST00000581655.1	8.81516	549
ENST00000581672	ENST00000581672.5	0.12873	793
ENST00000581673	ENST00000581673.1	2.05285	621
ENST00000581721	ENST00000581721.5	0.778	756
ENST00000581726	ENST00000581726.1	0.12076	813
ENST00000581742	ENST00000581742.2	0.24151	299
ENST00000581743	ENST00000581743.5	0.1345	785
ENST00000581747	ENST00000581747.5	0.12561	733
ENST00000581776	ENST00000581776.5	0.66769	493
ENST00000581781	ENST00000581781.1	0.1332	629
ENST00000581796	ENST00000581796.1	0.12076	537
ENST00000581826	ENST00000581826.1	0.12179	579
ENST00000581841	ENST00000581841.1	0.19078	621
ENST00000581850	ENST00000581850.1	0.12076	929
ENST00000581856	ENST00000581856.5	0.06038	669
ENST00000581865	ENST00000581865.1	0.36227	480
ENST00000581874	ENST00000581874.1	0.25161	517
ENST00000581886	ENST00000581886.5	0.35048	924
ENST00000581891	ENST00000581891.1	0.12076	99
ENST00000581928	ENST00000581928.5	0.61038	443
ENST00000581944	ENST00000581944.1	0.12076	614
ENST00000581945	ENST00000581945.1	0.36227	538
ENST00000581946	ENST00000581946.1	0.24151	546
ENST00000581948	ENST00000581948.1	0.12076	730
ENST00000581960	ENST00000581960.1	0.12076	487
ENST00000581966	ENST00000581966.5	0.24634	476
ENST00000581974	ENST00000581974.1	3.01889	467
ENST00000581980	ENST00000581980.1	1.08026	598
ENST00000581983	ENST00000581983.1	1.50945	503
ENST00000581987	ENST00000581987.1	0.24151	792
ENST00000581989	ENST00000581989.1	0.84529	444
ENST00000581993	ENST00000581993.5	0.20035	731
ENST00000582012	ENST00000582012.3	0.30443	365
ENST00000582015	ENST00000582015.5	0.12644	562
ENST00000582062	ENST00000582062.1	0.36421	557
ENST00000582074	ENST00000582074.5	0.39182	631
ENST00000582077	ENST00000582077.5	0.12076	597
ENST00000582080	ENST00000582080.1	0.24151	776
ENST00000582084	ENST00000582084.1	0.63551	560
ENST00000582086	ENST00000582086.2	0.04025	887
ENST00000582130	ENST00000582130.5	0.12174	828
ENST00000582131	ENST00000582131.1	0.91868	942
ENST00000582175	ENST00000582175.1	0.33548	657
ENST00000582191	ENST00000582191.1	0.36227	57
ENST00000582233	ENST00000582233.1	0.12076	473
ENST00000582240	ENST00000582240.5	0.13023	578
ENST00000582249	ENST00000582249.1	0.36227	838
ENST00000582260	ENST00000582260.5	0.12232	743
ENST00000582267	ENST00000582267.5	0.12076	832
ENST00000582268	ENST00000582268.5	0.2956	383
ENST00000582269	ENST00000582269.1	2.53587	348
ENST00000582275	ENST00000582275.5	0.06038	442
ENST00000582287	ENST00000582287.6	6.41035	696
ENST00000582324	ENST00000582324.5	0.88592	756
ENST00000582329	ENST00000582329.1	1.01042	785
ENST00000582341	ENST00000582341.1	0.24151	979
ENST00000582392	ENST00000582392.2	0.61584	714
ENST00000582402	ENST00000582402.1	0.12076	353
ENST00000582435	ENST00000582435.1	0.24151	379
ENST00000582437	ENST00000582437.1	0.24151	671
ENST00000582455	ENST00000582455.5	0.12076	564
ENST00000582475	ENST00000582475.1	0.77659	723
ENST00000582485	ENST00000582485.5	0.72453	443
ENST00000582501	ENST00000582501.5	0.17786	925
ENST00000582509	ENST00000582509.1	0.2459	713
ENST00000582524	ENST00000582524.5	0.50546	573
ENST00000582549	ENST00000582549.1	1.00403	556
ENST00000582556	ENST00000582556.5	1.09883	763
ENST00000582558	ENST00000582558.2	0.12076	597
ENST00000582572	ENST00000582572.1	1.56982	103
ENST00000582586	ENST00000582586.1	0.36227	426
ENST00000582609	ENST00000582609.1	6.88307	70
ENST00000582614	ENST00000582614.1	3.86418	106
ENST00000582677	ENST00000582677.5	0.60363	741
ENST00000582679	ENST00000582679.1	0.29218	887
ENST00000582700	ENST00000582700.1	0.12076	714
ENST00000582718	ENST00000582718.1	0.84529	899
ENST00000582724	ENST00000582724.1	0.24818	516
ENST00000582733	ENST00000582733.5	0.4435	521
ENST00000582736	ENST00000582736.1	0.38578	595
ENST00000582744	ENST00000582744.5	0.54983	921
ENST00000582762	ENST00000582762.2	0.72453	335
ENST00000582784	ENST00000582784.1	2.29436	87
ENST00000582842	ENST00000582842.1	0.84529	860
ENST00000582844	ENST00000582844.5	0.12608	957
ENST00000582850	ENST00000582850.1	0.12076	985
ENST00000582877	ENST00000582877.1	0.12639	599
ENST00000582880	ENST00000582880.6	0.88596	877
ENST00000582882	ENST00000582882.5	0.14166	604
ENST00000582900	ENST00000582900.5	0.1326	676
ENST00000582911	ENST00000582911.6	3.78822	885
ENST00000582914	ENST00000582914.1	0.24151	581
ENST00000582925	ENST00000582925.5	0.52984	770
ENST00000582951	ENST00000582951.5	0.14766	756
ENST00000582965	ENST00000582965.3	3.04022	311
ENST00000582984	ENST00000582984.5	0.54423	823
ENST00000583007	ENST00000583007.2	0.12076	394
ENST00000583018	ENST00000583018.1	0.12076	513
ENST00000583036	ENST00000583036.5	0.26223	576
ENST00000583065	ENST00000583065.1	61.86829	748
ENST00000583086	ENST00000583086.1	0.12076	571
ENST00000583094	ENST00000583094.1	0.12076	63
ENST00000583115	ENST00000583115.5	0.06038	521
ENST00000583122	ENST00000583122.1	0.12076	459
ENST00000583140	ENST00000583140.5	0.22983	709
ENST00000583170	ENST00000583170.5	0.12076	553
ENST00000583190	ENST00000583190.2	0.12076	258
ENST00000583191	ENST00000583191.1	6.64156	368
ENST00000583205	ENST00000583205.5	0.12678	664
ENST00000583221	ENST00000583221.5	0.26396	776
ENST00000583243	ENST00000583243.1	0.13358	317
ENST00000583264	ENST00000583264.1	0.25826	819
ENST00000583275	ENST00000583275.1	0.00918	415
ENST00000583286	ENST00000583286.1	1.0868	89
ENST00000583290	ENST00000583290.1	0.24151	510
ENST00000583301	ENST00000583301.5	1.56982	684
ENST00000583312	ENST00000583312.5	0.7539	799
ENST00000583320	ENST00000583320.5	0.25481	965
ENST00000583340	ENST00000583340.1	0.12076	581
ENST00000583343	ENST00000583343.6	0.14087	944
ENST00000583355	ENST00000583355.1	0.12565	891
ENST00000583359	ENST00000583359.2	0.14071	933
ENST00000583363	ENST00000583363.5	0.06038	558
ENST00000583380	ENST00000583380.5	0.41558	583
ENST00000583399	ENST00000583399.5	0.13698	601
ENST00000583407	ENST00000583407.1	0.14307	864
ENST00000583410	ENST00000583410.1	1.84891	462
ENST00000583412	ENST00000583412.1	0.12076	67
ENST00000583437	ENST00000583437.2	2.07391	776
ENST00000583451	ENST00000583451.1	2.53587	86
ENST00000583455	ENST00000583455.1	0.72453	93
ENST00000583475	ENST00000583475.1	1.15209	939
ENST00000583476	ENST00000583476.5	0.94533	583
ENST00000583486	ENST00000583486.1	0.19359	796
ENST00000583503	ENST00000583503.5	0.12944	641
ENST00000583534	ENST00000583534.1	0.12351	629
ENST00000583546	ENST00000583546.1	0.06038	690
ENST00000583593	ENST00000583593.2	0.12076	429
ENST00000583596	ENST00000583596.1	0.24151	81
ENST00000583599	ENST00000583599.6	0.24737	696
ENST00000583629	ENST00000583629.2	0.12076	843
ENST00000583637	ENST00000583637.5	0.79646	758
ENST00000583651	ENST00000583651.1	0.13054	631
ENST00000583662	ENST00000583662.1	0.24151	425
ENST00000583664	ENST00000583664.5	0.46372	431
ENST00000583690	ENST00000583690.6	0.25104	496
ENST00000583697	ENST00000583697.1	0.71068	852
ENST00000583700	ENST00000583700.5	1.20756	564
ENST00000583715	ENST00000583715.5	0.12076	589
ENST00000583757	ENST00000583757.5	0.50546	583
ENST00000583765	ENST00000583765.1	0.12076	783
ENST00000583772	ENST00000583772.1	0.36974	678
ENST00000583775	ENST00000583775.1	0.78371	321
ENST00000583782	ENST00000583782.1	0.12076	507
ENST00000583800	ENST00000583800.1	0.31945	865
ENST00000583836	ENST00000583836.1	0.12195	561
ENST00000583837	ENST00000583837.5	0.36227	449
ENST00000583839	ENST00000583839.1	1.38299	499
ENST00000583868	ENST00000583868.5	0.73705	815
ENST00000583894	ENST00000583894.1	0.14773	712
ENST00000583927	ENST00000583927.1	3.7567	533
ENST00000583940	ENST00000583940.5	0.03527	726
ENST00000583950	ENST00000583950.1	0.61631	741
ENST00000583951	ENST00000583951.1	0.1723	236
ENST00000583961	ENST00000583961.5	0.1252	581
ENST00000583976	ENST00000583976.1	0.96351	570
ENST00000583978	ENST00000583978.5	1.83312	742
ENST00000583983	ENST00000583983.1	0.24151	556
ENST00000584000	ENST00000584000.1	0.12076	572
ENST00000584014	ENST00000584014.5	0.12076	849
ENST00000584040	ENST00000584040.2	0.48302	788
ENST00000584047	ENST00000584047.1	0.24151	432
ENST00000584052	ENST00000584052.5	0.32153	659
ENST00000584054	ENST00000584054.5	0.74839	716
ENST00000584056	ENST00000584056.1	0.47339	549
ENST00000584109	ENST00000584109.1	0.12076	534
ENST00000584119	ENST00000584119.1	0.39957	585
ENST00000584150	ENST00000584150.5	1.26441	578
ENST00000584154	ENST00000584154.5	0.13759	583
ENST00000584164	ENST00000584164.6	4.46822	870
ENST00000584169	ENST00000584169.5	0.04025	589
ENST00000584180	ENST00000584180.1	0.36227	891
ENST00000584202	ENST00000584202.1	1.74413	576
ENST00000584208	ENST00000584208.5	0.24471	593
ENST00000584249	ENST00000584249.1	3.86418	96
ENST00000584252	ENST00000584252.1	0.12076	659
ENST00000584258	ENST00000584258.1	0.12076	893
ENST00000584261	ENST00000584261.5	0.12339	510
ENST00000584290	ENST00000584290.1	0.12076	82
ENST00000584317	ENST00000584317.5	0.37996	564
ENST00000584339	ENST00000584339.1	0.12076	400
ENST00000584343	ENST00000584343.6	0.12076	563
ENST00000584347	ENST00000584347.1	1.51649	799
ENST00000584370	ENST00000584370.1	0.12076	625
ENST00000584391	ENST00000584391.6	0.12076	786
ENST00000584423	ENST00000584423.5	0.12076	482
ENST00000584425	ENST00000584425.1	0.04636	536
ENST00000584428	ENST00000584428.3	0.24151	569
ENST00000584433	ENST00000584433.2	0.61111	556
ENST00000584438	ENST00000584438.1	1.32831	569
ENST00000584441	ENST00000584441.5	0.12077	328
ENST00000584447	ENST00000584447.1	0.12076	307
ENST00000584451	ENST00000584451.1	0.12076	71
ENST00000584461	ENST00000584461.5	2.08117	886
ENST00000584467	ENST00000584467.2	1.44907	296
ENST00000584497	ENST00000584497.1	0.12076	55
ENST00000584514	ENST00000584514.5	0.38301	882
ENST00000584519	ENST00000584519.5	0.94736	677
ENST00000584540	ENST00000584540.1	0.12076	571
ENST00000584541	ENST00000584541.1	0.12148	563
ENST00000584559	ENST00000584559.1	1.56982	81
ENST00000584567	ENST00000584567.1	0.13649	932
ENST00000584577	ENST00000584577.5	1.83363	344
ENST00000584600	ENST00000584600.5	1.1525	730
ENST00000584643	ENST00000584643.1	2.05285	317
ENST00000584645	ENST00000584645.1	0.13897	566
ENST00000584668	ENST00000584668.5	0.85034	758
ENST00000584678	ENST00000584678.1	0.22161	692
ENST00000584696	ENST00000584696.1	0.36945	743
ENST00000584705	ENST00000584705.2	0.36227	713
ENST00000584714	ENST00000584714.5	0.06038	541
ENST00000584717	ENST00000584717.1	1.37473	513
ENST00000584721	ENST00000584721.1	41.78145	552
ENST00000584743	ENST00000584743.3	0.12076	97
ENST00000584818	ENST00000584818.1	0.96605	117
ENST00000584840	ENST00000584840.5	0.18113	694
ENST00000584848	ENST00000584848.5	0.24151	949
ENST00000584866	ENST00000584866.1	0.12076	577
ENST00000584906	ENST00000584906.6	0.12767	603
ENST00000584919	ENST00000584919.1	0.84529	815
ENST00000584923	ENST00000584923.1	0.12076	699
ENST00000584926	ENST00000584926.5	0.12107	604
ENST00000584954	ENST00000584954.1	3.86418	535
ENST00000584957	ENST00000584957.2	0.12076	985
ENST00000585003	ENST00000585003.1	0.38261	516
ENST00000585012	ENST00000585012.1	0.36227	67
ENST00000585020	ENST00000585020.1	0.48302	566
ENST00000585028	ENST00000585028.5	0.24151	557
ENST00000585030	ENST00000585030.6	0.27019	956
ENST00000585061	ENST00000585061.1	0.36227	584
ENST00000585073	ENST00000585073.1	0.55337	654
ENST00000585080	ENST00000585080.5	0.45601	741
ENST00000585084	ENST00000585084.5	0.12531	997
ENST00000585090	ENST00000585090.1	0.48302	614
ENST00000585098	ENST00000585098.5	0.13058	454
ENST00000585171	ENST00000585171.5	0.12076	631
ENST00000585178	ENST00000585178.1	0.12327	541
ENST00000585193	ENST00000585193.1	0.12076	689
ENST00000585194	ENST00000585194.5	0.63895	607
ENST00000585212	ENST00000585212.1	0.24151	308
ENST00000585241	ENST00000585241.5	0.32824	774
ENST00000585259	ENST00000585259.1	0.24151	345
ENST00000585268	ENST00000585268.1	15.81899	522
ENST00000585273	ENST00000585273.5	0.18113	751
ENST00000585279	ENST00000585279.1	0.12076	756
ENST00000585287	ENST00000585287.5	0.18762	634
ENST00000585292	ENST00000585292.2	5.55476	275
ENST00000585307	ENST00000585307.1	0.12076	546
ENST00000585313	ENST00000585313.5	0.53916	852
ENST00000585321	ENST00000585321.6	1.24455	995
ENST00000585322	ENST00000585322.2	0.12076	524
ENST00000585331	ENST00000585331.6	0.18318	983
ENST00000585335	ENST00000585335.1	0.12076	432
ENST00000585348	ENST00000585348.1	0.24151	600
ENST00000585352	ENST00000585352.5	0.98671	967
ENST00000585362	ENST00000585362.7	16.92344	997
ENST00000585371	ENST00000585371.1	0.51003	884
ENST00000585379	ENST00000585379.5	0.63077	956
ENST00000585388	ENST00000585388.2	0.6628	966
ENST00000585404	ENST00000585404.5	0.12076	600
ENST00000585409	ENST00000585409.2	33.59061	512
ENST00000585428	ENST00000585428.1	1.32831	924
ENST00000585441	ENST00000585441.5	0.12076	562
ENST00000585442	ENST00000585442.5	0.12076	705
ENST00000585448	ENST00000585448.1	0.12076	459
ENST00000585480	ENST00000585480.1	0.12219	501
ENST00000585496	ENST00000585496.1	0.72453	296
ENST00000585510	ENST00000585510.1	0.12076	704
ENST00000585518	ENST00000585518.5	3.05164	506
ENST00000585557	ENST00000585557.1	0.1234	491
ENST00000585567	ENST00000585567.5	0.42333	633
ENST00000585571	ENST00000585571.1	0.36227	403
ENST00000585584	ENST00000585584.5	0.13004	536
ENST00000585624	ENST00000585624.1	1.0868	403
ENST00000585630	ENST00000585630.5	4.21713	870
ENST00000585650	ENST00000585650.1	0.24202	520
ENST00000585661	ENST00000585661.1	0.36227	431
ENST00000585665	ENST00000585665.2	0.12076	467
ENST00000585670	ENST00000585670.5	0.28488	314
ENST00000585694	ENST00000585694.1	0.24151	442
ENST00000585701	ENST00000585701.5	0.04187	572
ENST00000585724	ENST00000585724.5	0.68074	453
ENST00000585730	ENST00000585730.5	0.12819	582
ENST00000585746	ENST00000585746.1	0.49876	875
ENST00000585763	ENST00000585763.5	0.15331	826
ENST00000585769	ENST00000585769.5	0.3589	988
ENST00000585793	ENST00000585793.1	0.12131	598
ENST00000585806	ENST00000585806.5	12.67405	699
ENST00000585816	ENST00000585816.1	1.79408	618
ENST00000585835	ENST00000585835.1	1.88502	849
ENST00000585842	ENST00000585842.5	0.92112	368
ENST00000585849	ENST00000585849.1	0.5434	552
ENST00000585853	ENST00000585853.2	0.96605	377
ENST00000585861	ENST00000585861.5	2.05285	713
ENST00000585862	ENST00000585862.1	0.12076	403
ENST00000585868	ENST00000585868.1	0.19671	540
ENST00000585877	ENST00000585877.1	0.48302	720
ENST00000585895	ENST00000585895.1	0.24151	377
ENST00000585903	ENST00000585903.1	0.97924	415
ENST00000585908	ENST00000585908.2	0.26673	846
ENST00000585910	ENST00000585910.5	0.6476	656
ENST00000585913	ENST00000585913.5	0.20832	833
ENST00000585922	ENST00000585922.5	0.12805	563
ENST00000585934	ENST00000585934.1	9.99855	758
ENST00000585940	ENST00000585940.1	0.48302	545
ENST00000585966	ENST00000585966.5	0.12076	475
ENST00000585980	ENST00000585980.1	0.12076	472
ENST00000586035	ENST00000586035.1	1.79032	601
ENST00000586037	ENST00000586037.5	0.84967	345
ENST00000586039	ENST00000586039.1	0.87921	686
ENST00000586041	ENST00000586041.1	4.22645	542
ENST00000586055	ENST00000586055.2	0.60378	594
ENST00000586074	ENST00000586074.1	0.15218	537
ENST00000586085	ENST00000586085.5	3.35766	561
ENST00000586089	ENST00000586089.5	0.13124	559
ENST00000586094	ENST00000586094.5	0.60601	565
ENST00000586096	ENST00000586096.3	0.12076	570
ENST00000586123	ENST00000586123.5	0.12515	574
ENST00000586138	ENST00000586138.5	0.12076	625
ENST00000586148	ENST00000586148.1	0.12076	630
ENST00000586152	ENST00000586152.1	1.0868	593
ENST00000586176	ENST00000586176.1	0.12076	560
ENST00000586189	ENST00000586189.7	0.74712	590
ENST00000586198	ENST00000586198.5	0.12242	464
ENST00000586226	ENST00000586226.3	0.12076	904
ENST00000586228	ENST00000586228.5	0.13193	569
ENST00000586250	ENST00000586250.1	0.12076	418
ENST00000586251	ENST00000586251.5	0.36227	483
ENST00000586260	ENST00000586260.5	0.2019	892
ENST00000586265	ENST00000586265.5	1.59981	484
ENST00000586267	ENST00000586267.1	0.24151	478
ENST00000586270	ENST00000586270.5	0.24609	468
ENST00000586271	ENST00000586271.1	0.5434	970
ENST00000586279	ENST00000586279.1	0.06038	570
ENST00000586285	ENST00000586285.2	0.25993	626
ENST00000586308	ENST00000586308.1	0.12076	705
ENST00000586319	ENST00000586319.5	0.14433	936
ENST00000586339	ENST00000586339.1	0.13842	465
ENST00000586347	ENST00000586347.1	0.12076	545
ENST00000586351	ENST00000586351.1	0.12076	425
ENST00000586375	ENST00000586375.1	0.12529	894
ENST00000586376	ENST00000586376.5	0.12076	844
ENST00000586383	ENST00000586383.1	0.12076	740
ENST00000586389	ENST00000586389.1	0.84529	714
ENST00000586439	ENST00000586439.1	0.19569	744
ENST00000586444	ENST00000586444.1	0.24151	996
ENST00000586452	ENST00000586452.5	0.03632	828
ENST00000586469	ENST00000586469.1	0.5062	544
ENST00000586479	ENST00000586479.1	0.231	622
ENST00000586483	ENST00000586483.1	0.24151	465
ENST00000586505	ENST00000586505.1	0.36227	522
ENST00000586511	ENST00000586511.1	0.12076	577
ENST00000586514	ENST00000586514.5	3.66845	828
ENST00000586572	ENST00000586572.1	0.12076	543
ENST00000586587	ENST00000586587.1	0.12433	711
ENST00000586589	ENST00000586589.5	0.12366	731
ENST00000586590	ENST00000586590.5	1.13514	677
ENST00000586612	ENST00000586612.1	0.12076	448
ENST00000586618	ENST00000586618.5	3.07101	771
ENST00000586619	ENST00000586619.1	0.12938	655
ENST00000586631	ENST00000586631.2	0.33287	621
ENST00000586636	ENST00000586636.5	76.46447	938
ENST00000586653	ENST00000586653.5	0.74838	788
ENST00000586661	ENST00000586661.1	0.12076	536
ENST00000586686	ENST00000586686.6	0.21956	562
ENST00000586691	ENST00000586691.1	0.12076	359
ENST00000586698	ENST00000586698.1	0.12076	573
ENST00000586715	ENST00000586715.1	1.32831	798
ENST00000586716	ENST00000586716.1	0.12229	937
ENST00000586723	ENST00000586723.1	0.48302	572
ENST00000586727	ENST00000586727.5	2.05285	894
ENST00000586729	ENST00000586729.1	0.78027	532
ENST00000586731	ENST00000586731.1	0.12076	550
ENST00000586733	ENST00000586733.1	0.29217	465
ENST00000586741	ENST00000586741.1	0.0805	571
ENST00000586758	ENST00000586758.1	0.12076	710
ENST00000586759	ENST00000586759.1	0.24266	517
ENST00000586773	ENST00000586773.5	0.31238	942
ENST00000586784	ENST00000586784.1	0.12076	656
ENST00000586789	ENST00000586789.5	0.50973	993
ENST00000586803	ENST00000586803.1	0.13636	667
ENST00000586814	ENST00000586814.5	0.29531	482
ENST00000586816	ENST00000586816.2	0.24151	314
ENST00000586838	ENST00000586838.1	0.12076	745
ENST00000586856	ENST00000586856.1	0.1527	690
ENST00000586868	ENST00000586868.1	0.67136	466
ENST00000586877	ENST00000586877.1	0.03356	547
ENST00000586881	ENST00000586881.1	0.12375	329
ENST00000586887	ENST00000586887.1	0.30071	897
