ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000636580	ENST00000636580.2	51.50924	2242
ENST00000636581	ENST00000636581.2	1.39798	4181
ENST00000636584	ENST00000636584.2	0.72959	4664
ENST00000636601	ENST00000636601.1	0.13264	3742
ENST00000636606	ENST00000636606.1	0.12076	2204
ENST00000636610	ENST00000636610.1	0.96605	3011
ENST00000636615	ENST00000636615.1	1.56053	2228
ENST00000636616	ENST00000636616.1	0.26584	1636
ENST00000636621	ENST00000636621.1	0.12076	3241
ENST00000636630	ENST00000636630.1	0.40751	2529
ENST00000636632	ENST00000636632.1	0.17881	1955
ENST00000636639	ENST00000636639.1	0.48657	2125
ENST00000636661	ENST00000636661.1	0.60638	4378
ENST00000636668	ENST00000636668.1	0.24151	3863
ENST00000636669	ENST00000636669.1	0.51182	2410
ENST00000636673	ENST00000636673.1	0.24151	4539
ENST00000636682	ENST00000636682.1	0.12076	1797
ENST00000636697	ENST00000636697.1	0.12076	2100
ENST00000636714	ENST00000636714.1	0.13036	1734
ENST00000636743	ENST00000636743.1	0.15635	2332
ENST00000636767	ENST00000636767.2	0.12284	2368
ENST00000636771	ENST00000636771.1	0.31098	3893
ENST00000636780	ENST00000636780.2	0.13657	2683
ENST00000636787	ENST00000636787.1	0.8386	2012
ENST00000636794	ENST00000636794.1	0.12262	1068
ENST00000636801	ENST00000636801.1	0.12076	1703
ENST00000636808	ENST00000636808.1	0.35856	2639
ENST00000636815	ENST00000636815.1	0.12952	1724
ENST00000636830	ENST00000636830.1	0.84529	3236
ENST00000636849	ENST00000636849.1	1.47844	2157
ENST00000636853	ENST00000636853.1	0.12679	2289
ENST00000636867	ENST00000636867.1	1.11811	2643
ENST00000636870	ENST00000636870.1	0.01509	4010
ENST00000636871	ENST00000636871.1	0.22438	2076
ENST00000636872	ENST00000636872.1	0.30511	2747
ENST00000636880	ENST00000636880.1	1.20822	1457
ENST00000636887	ENST00000636887.1	0.27165	4160
ENST00000636892	ENST00000636892.1	0.24516	3328
ENST00000636894	ENST00000636894.2	0.35373	2149
ENST00000636900	ENST00000636900.1	0.24151	4662
ENST00000636903	ENST00000636903.1	0.24151	2471
ENST00000636907	ENST00000636907.1	0.25357	1679
ENST00000636920	ENST00000636920.1	0.13113	1989
ENST00000636932	ENST00000636932.1	0.32202	3649
ENST00000636942	ENST00000636942.1	0.21132	1696
ENST00000636952	ENST00000636952.2	0.16641	3159
ENST00000636962	ENST00000636962.2	1.69753	2918
ENST00000636964	ENST00000636964.1	0.1409	3335
ENST00000636970	ENST00000636970.1	0.12334	1187
ENST00000636977	ENST00000636977.1	0.50018	2969
ENST00000636978	ENST00000636978.1	0.63866	1613
ENST00000636980	ENST00000636980.1	0.78672	4106
ENST00000636983	ENST00000636983.1	1.20245	4607
ENST00000636987	ENST00000636987.1	6.07702	3656
ENST00000636991	ENST00000636991.1	0.20361	2403
ENST00000636993	ENST00000636993.1	0.37264	4948
ENST00000637001	ENST00000637001.1	0.26794	1609
ENST00000637003	ENST00000637003.1	0.6518	1290
ENST00000637012	ENST00000637012.2	1.56982	3404
ENST00000637049	ENST00000637049.1	0.12076	2105
ENST00000637054	ENST00000637054.1	0.80181	3238
ENST00000637071	ENST00000637071.1	0.43946	1943
ENST00000637080	ENST00000637080.1	0.12076	2051
ENST00000637084	ENST00000637084.1	1.50945	4622
ENST00000637107	ENST00000637107.1	0.17843	1946
ENST00000637113	ENST00000637113.1	0.12311	1369
ENST00000637114	ENST00000637114.1	0.13264	1991
ENST00000637117	ENST00000637117.1	0.12923	1124
ENST00000637147	ENST00000637147.1	0.30787	1906
ENST00000637148	ENST00000637148.1	0.12076	1110
ENST00000637150	ENST00000637150.1	0.01509	1767
ENST00000637163	ENST00000637163.1	0.24151	1067
ENST00000637171	ENST00000637171.1	0.12076	2077
ENST00000637173	ENST00000637173.2	1.42809	4193
ENST00000637181	ENST00000637181.2	28.2969	4363
ENST00000637184	ENST00000637184.1	0.26993	1753
ENST00000637187	ENST00000637187.2	7.72731	3156
ENST00000637195	ENST00000637195.1	0.3857	4858
ENST00000637200	ENST00000637200.1	0.48951	1896
ENST00000637202	ENST00000637202.1	0.61818	1634
ENST00000637205	ENST00000637205.2	1.44907	4823
ENST00000637206	ENST00000637206.1	0.86395	2466
ENST00000637218	ENST00000637218.2	9.66045	2656
ENST00000637233	ENST00000637233.1	0.12076	3042
ENST00000637238	ENST00000637238.1	0.24505	3022
ENST00000637242	ENST00000637242.1	0.2234	1869
ENST00000637244	ENST00000637244.1	0.94463	3151
ENST00000637247	ENST00000637247.1	0.48584	1468
ENST00000637249	ENST00000637249.1	2.31833	3426
ENST00000637252	ENST00000637252.1	1.11811	2739
ENST00000637268	ENST00000637268.1	0.13088	2855
ENST00000637272	ENST00000637272.1	0.14651	2554
ENST00000637288	ENST00000637288.1	0.25693	1965
ENST00000637290	ENST00000637290.1	2.11138	2009
ENST00000637291	ENST00000637291.1	0.26493	2662
ENST00000637308	ENST00000637308.1	0.04532	1072
ENST00000637312	ENST00000637312.1	0.12076	3485
ENST00000637318	ENST00000637318.1	7.46275	2983
ENST00000637340	ENST00000637340.1	9.77327	4004
ENST00000637353	ENST00000637353.1	0.21164	3829
ENST00000637356	ENST00000637356.2	0.12076	2557
ENST00000637358	ENST00000637358.1	0.26118	1533
ENST00000637367	ENST00000637367.1	0.24151	4408
ENST00000637376	ENST00000637376.1	0.03019	2512
ENST00000637378	ENST00000637378.1	0.03019	1112
ENST00000637398	ENST00000637398.1	0.64232	2744
ENST00000637403	ENST00000637403.1	0.39664	2033
ENST00000637419	ENST00000637419.1	2.05285	2683
ENST00000637429	ENST00000637429.1	0.13113	2558
ENST00000637442	ENST00000637442.1	4.32825	4178
ENST00000637453	ENST00000637453.1	0.98738	2275
ENST00000637464	ENST00000637464.2	2.54522	4893
ENST00000637482	ENST00000637482.1	0.2524	1648
ENST00000637513	ENST00000637513.2	0.21521	2206
ENST00000637523	ENST00000637523.1	0.94356	1943
ENST00000637526	ENST00000637526.1	1.4224	1862
ENST00000637537	ENST00000637537.2	0.63787	2520
ENST00000637548	ENST00000637548.1	2.29436	2255
ENST00000637555	ENST00000637555.1	0.01509	2341
ENST00000637564	ENST00000637564.1	0.18113	1366
ENST00000637565	ENST00000637565.1	0.83049	1733
ENST00000637577	ENST00000637577.2	0.82368	2478
ENST00000637581	ENST00000637581.1	1.1416	4872
ENST00000637589	ENST00000637589.2	1.39638	1533
ENST00000637598	ENST00000637598.1	0.12076	2074
ENST00000637602	ENST00000637602.1	0.13567	2020
ENST00000637610	ENST00000637610.1	0.12076	2542
ENST00000637624	ENST00000637624.1	1.49928	4132
ENST00000637625	ENST00000637625.1	0.48302	1890
ENST00000637629	ENST00000637629.1	0.12076	1174
ENST00000637634	ENST00000637634.1	0.24151	2424
ENST00000637636	ENST00000637636.1	0.12994	2218
ENST00000637646	ENST00000637646.1	0.20301	2911
ENST00000637650	ENST00000637650.2	0.33418	2092
ENST00000637658	ENST00000637658.2	1.93209	1116
ENST00000637659	ENST00000637659.1	4.30565	3105
ENST00000637682	ENST00000637682.1	0.17031	1823
ENST00000637685	ENST00000637685.1	0.18113	1746
ENST00000637694	ENST00000637694.1	0.01509	2213
ENST00000637706	ENST00000637706.1	0.19137	3209
ENST00000637722	ENST00000637722.1	0.60378	4235
ENST00000637726	ENST00000637726.1	0.60378	4071
ENST00000637751	ENST00000637751.1	0.13264	4654
ENST00000637760	ENST00000637760.3	0.24151	1887
ENST00000637788	ENST00000637788.1	0.77089	3046
ENST00000637790	ENST00000637790.2	41.16961	2779
ENST00000637814	ENST00000637814.1	0.84529	1035
ENST00000637818	ENST00000637818.1	0.12076	1144
ENST00000637825	ENST00000637825.1	0.01509	2124
ENST00000637828	ENST00000637828.1	0.12076	1831
ENST00000637833	ENST00000637833.1	0.12076	2982
ENST00000637843	ENST00000637843.1	0.84529	2221
ENST00000637846	ENST00000637846.2	8.69441	1955
ENST00000637851	ENST00000637851.1	0.36227	2584
ENST00000637864	ENST00000637864.1	3.55903	1802
ENST00000637876	ENST00000637876.1	0.12076	1786
ENST00000637887	ENST00000637887.1	0.12076	1468
ENST00000637888	ENST00000637888.1	0.64725	2941
ENST00000637892	ENST00000637892.1	0.59525	2635
ENST00000637894	ENST00000637894.1	0.40021	1116
ENST00000637901	ENST00000637901.1	0.12076	1780
ENST00000637920	ENST00000637920.1	0.71815	1093
ENST00000637934	ENST00000637934.1	0.36227	1195
ENST00000637940	ENST00000637940.2	0.24151	2189
ENST00000637941	ENST00000637941.1	0.13486	2115
ENST00000637944	ENST00000637944.2	3.27633	2455
ENST00000637973	ENST00000637973.1	0.72453	1609
ENST00000637978	ENST00000637978.1	0.12076	1758
ENST00000637995	ENST00000637995.1	0.12076	2090
ENST00000637997	ENST00000637997.1	0.96308	1602
ENST00000638000	ENST00000638000.1	34.84408	1401
ENST00000638008	ENST00000638008.1	0.56585	1865
ENST00000638010	ENST00000638010.1	0.12144	1755
ENST00000638026	ENST00000638026.1	0.48302	2895
ENST00000638040	ENST00000638040.1	0.36227	2026
ENST00000638047	ENST00000638047.1	2.84835	1983
ENST00000638048	ENST00000638048.1	3.59942	2386
ENST00000638053	ENST00000638053.1	2.44421	4448
ENST00000638071	ENST00000638071.1	0.13451	1710
ENST00000638076	ENST00000638076.1	0.87612	2323
ENST00000638084	ENST00000638084.1	0.06647	1974
ENST00000638086	ENST00000638086.1	0.14722	2665
ENST00000638090	ENST00000638090.1	1.23662	2039
ENST00000638101	ENST00000638101.1	0.12076	2645
ENST00000638108	ENST00000638108.1	0.05085	3703
ENST00000638115	ENST00000638115.1	1.36957	4453
ENST00000638117	ENST00000638117.1	0.01509	2087
ENST00000638125	ENST00000638125.1	3.38116	2736
ENST00000638137	ENST00000638137.1	0.12076	2176
ENST00000638141	ENST00000638141.2	0.07565	2745
ENST00000638147	ENST00000638147.2	0.48302	1863
ENST00000638153	ENST00000638153.1	0.31677	1303
ENST00000638165	ENST00000638165.1	0.24151	1783
ENST00000638167	ENST00000638167.1	0.24916	4195
ENST00000638170	ENST00000638170.2	5.55476	3024
ENST00000638173	ENST00000638173.1	0.18113	4744
ENST00000638174	ENST00000638174.1	0.69914	1989
ENST00000638208	ENST00000638208.3	4.34302	2251
ENST00000638216	ENST00000638216.1	0.22909	3574
ENST00000638218	ENST00000638218.1	1.26793	2733
ENST00000638219	ENST00000638219.1	1.92075	1425
ENST00000638227	ENST00000638227.1	0.25359	2489
ENST00000638233	ENST00000638233.1	1.32318	2046
ENST00000638240	ENST00000638240.1	0.12076	1669
ENST00000638246	ENST00000638246.1	0.42259	2032
ENST00000638250	ENST00000638250.1	1.89633	1483
ENST00000638251	ENST00000638251.1	0.17577	4801
ENST00000638262	ENST00000638262.1	0.15231	2679
ENST00000638263	ENST00000638263.1	0.26916	4248
ENST00000638270	ENST00000638270.1	0.38387	2177
ENST00000638276	ENST00000638276.1	0.64688	1865
ENST00000638295	ENST00000638295.1	0.42613	4507
ENST00000638316	ENST00000638316.1	0.19056	2221
ENST00000638329	ENST00000638329.1	0.31842	2367
ENST00000638331	ENST00000638331.1	0.1765	2626
ENST00000638346	ENST00000638346.1	3.15281	1863
ENST00000638371	ENST00000638371.1	0.12076	2298
ENST00000638372	ENST00000638372.1	20.19926	4811
ENST00000638375	ENST00000638375.2	0.12532	1394
ENST00000638386	ENST00000638386.1	0.7929	4461
ENST00000638409	ENST00000638409.1	2.11858	2753
ENST00000638417	ENST00000638417.1	2.81486	1693
ENST00000638439	ENST00000638439.1	1.20756	1138
ENST00000638442	ENST00000638442.1	2.78385	2842
ENST00000638451	ENST00000638451.1	0.15418	1159
ENST00000638482	ENST00000638482.1	3.38984	3084
ENST00000638486	ENST00000638486.3	0.24151	1765
ENST00000638487	ENST00000638487.1	3.44018	3622
ENST00000638500	ENST00000638500.1	0.04025	1377
ENST00000638516	ENST00000638516.1	0.48302	4139
ENST00000638517	ENST00000638517.1	1.05662	4621
ENST00000638532	ENST00000638532.1	0.29102	2426
ENST00000638554	ENST00000638554.1	1.34868	3045
ENST00000638567	ENST00000638567.1	10.78951	4415
ENST00000638572	ENST00000638572.2	3.58759	4366
ENST00000638589	ENST00000638589.1	0.12349	2225
ENST00000638592	ENST00000638592.1	0.17237	2261
ENST00000638627	ENST00000638627.3	0.13169	1286
ENST00000638629	ENST00000638629.1	1.86493	2844
ENST00000638631	ENST00000638631.1	0.60378	2574
ENST00000638638	ENST00000638638.1	0.12777	1309
ENST00000638641	ENST00000638641.1	0.12076	2164
ENST00000638663	ENST00000638663.1	0.27861	1922
ENST00000638674	ENST00000638674.1	0.06038	1080
ENST00000638685	ENST00000638685.1	0.69327	2372
ENST00000638691	ENST00000638691.2	0.15851	2082
ENST00000638702	ENST00000638702.1	1.57578	2140
ENST00000638705	ENST00000638705.1	0.61516	3529
ENST00000638707	ENST00000638707.1	0.12076	1526
ENST00000638708	ENST00000638708.1	4.11115	2153
ENST00000638711	ENST00000638711.1	4.9846	2103
ENST00000638717	ENST00000638717.1	0.36227	2118
ENST00000638725	ENST00000638725.1	0.16751	2761
ENST00000638732	ENST00000638732.1	0.24151	1743
ENST00000638752	ENST00000638752.1	0.96605	1056
ENST00000638762	ENST00000638762.1	0.60549	2580
ENST00000638764	ENST00000638764.1	0.60378	2456
ENST00000638782	ENST00000638782.1	0.15335	1581
ENST00000638785	ENST00000638785.1	0.15023	1737
ENST00000638790	ENST00000638790.1	0.16277	1885
ENST00000638799	ENST00000638799.1	6.58995	3943
ENST00000638817	ENST00000638817.1	0.16745	1534
ENST00000638820	ENST00000638820.1	0.30889	3359
ENST00000638825	ENST00000638825.1	0.16268	3102
ENST00000638827	ENST00000638827.1	0.13143	1856
ENST00000638828	ENST00000638828.1	0.47766	4647
ENST00000638844	ENST00000638844.1	1.02153	2926
ENST00000638853	ENST00000638853.1	0.20204	1248
ENST00000638856	ENST00000638856.1	0.06038	1680
ENST00000638862	ENST00000638862.2	1.32831	4144
ENST00000638873	ENST00000638873.1	0.71255	3221
ENST00000638876	ENST00000638876.1	0.12076	1005
ENST00000638883	ENST00000638883.1	0.16243	3940
ENST00000638886	ENST00000638886.1	1.0868	1342
ENST00000638898	ENST00000638898.1	1.93209	3579
ENST00000638913	ENST00000638913.1	0.68376	2390
ENST00000638917	ENST00000638917.1	0.29185	2306
ENST00000638929	ENST00000638929.1	0.12076	3035
ENST00000638956	ENST00000638956.1	0.17742	2940
ENST00000638964	ENST00000638964.1	0.24151	1350
ENST00000638968	ENST00000638968.1	0.45845	3175
ENST00000638975	ENST00000638975.1	1.05904	2467
ENST00000638977	ENST00000638977.1	0.28748	4601
ENST00000638983	ENST00000638983.1	0.06038	4184
ENST00000638988	ENST00000638988.1	0.12076	1286
ENST00000639006	ENST00000639006.1	0.1289	1507
ENST00000639007	ENST00000639007.1	0.45509	4277
ENST00000639008	ENST00000639008.2	0.12076	1374
ENST00000639037	ENST00000639037.1	0.68947	2590
ENST00000639042	ENST00000639042.1	0.06038	1533
ENST00000639047	ENST00000639047.1	0.12076	3607
ENST00000639049	ENST00000639049.1	0.1894	3335
ENST00000639052	ENST00000639052.1	0.93681	2548
ENST00000639086	ENST00000639086.1	0.65344	1016
ENST00000639109	ENST00000639109.1	1.13671	2734
ENST00000639115	ENST00000639115.1	0.99628	2524
ENST00000639119	ENST00000639119.1	0.25359	2131
ENST00000639120	ENST00000639120.1	0.13608	2308
ENST00000639145	ENST00000639145.1	1e-05	4471
ENST00000639146	ENST00000639146.1	0.52549	1964
ENST00000639174	ENST00000639174.1	0.38003	4095
ENST00000639184	ENST00000639184.1	0.17719	2844
ENST00000639189	ENST00000639189.1	1.60996	3235
ENST00000639199	ENST00000639199.1	0.75624	2137
ENST00000639212	ENST00000639212.1	0.7194	1167
ENST00000639213	ENST00000639213.2	0.0859	3813
ENST00000639248	ENST00000639248.1	0.37694	4573
ENST00000639249	ENST00000639249.1	0.18995	1025
ENST00000639284	ENST00000639284.1	1.00936	2223
ENST00000639300	ENST00000639300.1	0.28808	4554
ENST00000639318	ENST00000639318.1	0.12221	2009
ENST00000639321	ENST00000639321.1	0.12768	2312
ENST00000639335	ENST00000639335.1	0.89197	1327
ENST00000639388	ENST00000639388.1	0.54439	2514
ENST00000639401	ENST00000639401.1	1.0868	3058
ENST00000639409	ENST00000639409.1	0.65043	2450
ENST00000639422	ENST00000639422.1	0.13022	4115
ENST00000639423	ENST00000639423.1	0.1894	2886
ENST00000639461	ENST00000639461.1	0.13136	2674
ENST00000639491	ENST00000639491.1	0.1684	2971
ENST00000639495	ENST00000639495.1	0.24151	2530
ENST00000639523	ENST00000639523.1	0.16399	2137
ENST00000639527	ENST00000639527.1	0.12076	1378
ENST00000639541	ENST00000639541.1	0.17742	2967
ENST00000639542	ENST00000639542.1	2.54448	3269
ENST00000639554	ENST00000639554.1	0.12076	3069
ENST00000639561	ENST00000639561.1	0.17517	2376
ENST00000639578	ENST00000639578.3	0.60036	1676
ENST00000639596	ENST00000639596.1	0.23176	2108
ENST00000639602	ENST00000639602.1	0.06038	4455
ENST00000639617	ENST00000639617.1	2.48532	4450
ENST00000639629	ENST00000639629.2	1.73188	4826
ENST00000639664	ENST00000639664.1	0.30958	1878
ENST00000639665	ENST00000639665.1	0.20736	2090
ENST00000639667	ENST00000639667.1	0.9897	3940
ENST00000639676	ENST00000639676.1	0.13897	3116
ENST00000639688	ENST00000639688.1	0.20627	4344
ENST00000639698	ENST00000639698.1	0.9935	1507
ENST00000639715	ENST00000639715.1	0.70328	4355
ENST00000639722	ENST00000639722.1	0.12076	4563
ENST00000639724	ENST00000639724.1	0.18216	2317
ENST00000639725	ENST00000639725.1	2.29436	4782
ENST00000639739	ENST00000639739.2	0.15369	3771
ENST00000639753	ENST00000639753.1	0.12076	1983
ENST00000639756	ENST00000639756.1	0.06038	1953
ENST00000639760	ENST00000639760.2	0.49292	2942
ENST00000639766	ENST00000639766.1	1.32831	2238
ENST00000639773	ENST00000639773.1	0.42264	3197
ENST00000639796	ENST00000639796.1	0.12076	2351
ENST00000639819	ENST00000639819.1	1.19923	1995
ENST00000639822	ENST00000639822.1	0.36227	1564
ENST00000639824	ENST00000639824.1	0.13048	1450
ENST00000639825	ENST00000639825.1	0.12076	1536
ENST00000639828	ENST00000639828.2	14.95781	4869
ENST00000639832	ENST00000639832.1	1.06818	2564
ENST00000639835	ENST00000639835.1	1.53842	2130
ENST00000639847	ENST00000639847.1	0.73382	2567
ENST00000639851	ENST00000639851.1	0.28186	3866
ENST00000639857	ENST00000639857.2	0.89399	4455
ENST00000639880	ENST00000639880.1	0.14679	4239
ENST00000639893	ENST00000639893.2	3.01131	3904
ENST00000639895	ENST00000639895.1	0.94101	4234
ENST00000639900	ENST00000639900.1	0.1307	1545
ENST00000639904	ENST00000639904.1	0.12076	4634
ENST00000639916	ENST00000639916.1	23.1508	2622
ENST00000639932	ENST00000639932.1	0.14189	2158
ENST00000639943	ENST00000639943.1	30.30774	2584
ENST00000639945	ENST00000639945.1	0.16402	2434
ENST00000639956	ENST00000639956.1	0.33946	2998
ENST00000639959	ENST00000639959.1	0.63069	1855
ENST00000639963	ENST00000639963.1	0.13653	1787
ENST00000639998	ENST00000639998.1	0.24151	1349
ENST00000640001	ENST00000640001.1	0.17426	4227
ENST00000640006	ENST00000640006.2	2.41511	4781
ENST00000640019	ENST00000640019.3	16.14963	4660
ENST00000640027	ENST00000640027.1	2.31058	4569
ENST00000640034	ENST00000640034.2	0.12355	2306
ENST00000640039	ENST00000640039.1	0.12869	1067
ENST00000640051	ENST00000640051.2	3.35901	3932
ENST00000640056	ENST00000640056.1	0.1316	2045
ENST00000640060	ENST00000640060.1	1.8183	1895
ENST00000640068	ENST00000640068.1	0.19784	3103
ENST00000640076	ENST00000640076.1	0.18906	1991
ENST00000640077	ENST00000640077.1	0.32701	2210
ENST00000640078	ENST00000640078.1	0.24151	3465
ENST00000640086	ENST00000640086.1	0.15423	1925
ENST00000640095	ENST00000640095.1	1.56982	4151
ENST00000640099	ENST00000640099.1	0.14775	3313
ENST00000640101	ENST00000640101.1	0.28444	3070
ENST00000640121	ENST00000640121.1	0.21778	3620
ENST00000640125	ENST00000640125.1	0.12517	1375
ENST00000640131	ENST00000640131.1	1.80449	2938
ENST00000640132	ENST00000640132.1	0.46743	4278
ENST00000640135	ENST00000640135.1	0.33219	4846
ENST00000640145	ENST00000640145.1	0.57864	4505
ENST00000640149	ENST00000640149.1	11.58133	2844
ENST00000640168	ENST00000640168.2	4.66012	1328
ENST00000640170	ENST00000640170.1	0.51101	4505
ENST00000640172	ENST00000640172.1	0.44246	2525
ENST00000640178	ENST00000640178.1	0.79616	2446
ENST00000640183	ENST00000640183.1	0.17473	2378
ENST00000640187	ENST00000640187.1	0.27741	2543
ENST00000640190	ENST00000640190.1	0.48302	2913
ENST00000640201	ENST00000640201.2	0.26206	2103
ENST00000640211	ENST00000640211.1	0.36227	1811
ENST00000640217	ENST00000640217.2	5.26219	2195
ENST00000640233	ENST00000640233.1	0.16801	2721
ENST00000640234	ENST00000640234.1	0.97755	1704
ENST00000640237	ENST00000640237.2	0.33528	4929
ENST00000640242	ENST00000640242.1	0.12729	1298
ENST00000640248	ENST00000640248.1	0.29263	1584
ENST00000640271	ENST00000640271.3	0.36227	1315
ENST00000640275	ENST00000640275.1	0.36227	3955
ENST00000640279	ENST00000640279.1	0.745	2688
ENST00000640281	ENST00000640281.1	1.47347	1466
ENST00000640292	ENST00000640292.2	0.14685	2663
ENST00000640298	ENST00000640298.3	0.12076	2701
ENST00000640307	ENST00000640307.1	0.96605	4805
ENST00000640324	ENST00000640324.1	0.13966	2098
ENST00000640327	ENST00000640327.1	0.12076	3531
ENST00000640341	ENST00000640341.1	0.13795	3403
ENST00000640352	ENST00000640352.1	0.33462	4000
ENST00000640355	ENST00000640355.1	0.38766	2651
ENST00000640357	ENST00000640357.1	4.18317	3488
ENST00000640362	ENST00000640362.1	0.12076	3864
ENST00000640364	ENST00000640364.1	0.16011	2840
ENST00000640368	ENST00000640368.2	21.12016	2743
ENST00000640385	ENST00000640385.1	0.14453	4118
ENST00000640390	ENST00000640390.1	0.1853	3078
ENST00000640406	ENST00000640406.1	1.09453	2354
ENST00000640409	ENST00000640409.1	0.96605	1915
ENST00000640411	ENST00000640411.1	0.84529	3204
ENST00000640418	ENST00000640418.1	0.25359	2467
ENST00000640421	ENST00000640421.1	0.13186	1872
ENST00000640425	ENST00000640425.1	0.12679	2369
ENST00000640437	ENST00000640437.1	2.87082	1620
ENST00000640460	ENST00000640460.1	0.26824	1736
ENST00000640464	ENST00000640464.1	1.0891	4505
ENST00000640491	ENST00000640491.1	0.12076	1152
ENST00000640507	ENST00000640507.1	0.36677	1436
ENST00000640520	ENST00000640520.1	0.06038	1765
ENST00000640530	ENST00000640530.1	1.61812	2426
ENST00000640540	ENST00000640540.1	0.40922	4720
ENST00000640557	ENST00000640557.1	3.74342	1818
ENST00000640560	ENST00000640560.1	0.01042	2620
ENST00000640568	ENST00000640568.1	0.12076	1465
ENST00000640573	ENST00000640573.1	0.12076	2751
ENST00000640577	ENST00000640577.1	0.59667	2436
ENST00000640583	ENST00000640583.1	0.19193	2835
ENST00000640585	ENST00000640585.1	0.14086	2203
ENST00000640586	ENST00000640586.1	0.11849	3308
ENST00000640590	ENST00000640590.1	0.19712	1959
ENST00000640592	ENST00000640592.1	0.44178	2828
ENST00000640608	ENST00000640608.1	3.30259	3871
ENST00000640610	ENST00000640610.1	14.87582	2730
ENST00000640621	ENST00000640621.1	2.62809	3059
ENST00000640632	ENST00000640632.1	0.06038	2808
ENST00000640640	ENST00000640640.1	0.14875	4608
ENST00000640657	ENST00000640657.1	0.3276	4323
ENST00000640678	ENST00000640678.1	0.36356	1800
ENST00000640683	ENST00000640683.1	0.17695	2311
ENST00000640691	ENST00000640691.1	0.48302	2447
ENST00000640698	ENST00000640698.1	0.06038	1105
ENST00000640709	ENST00000640709.1	0.41089	2679
ENST00000640712	ENST00000640712.1	0.24264	4598
ENST00000640715	ENST00000640715.1	0.25341	1989
ENST00000640728	ENST00000640728.1	1.73843	1954
ENST00000640732	ENST00000640732.1	0.26052	1777
ENST00000640735	ENST00000640735.1	0.37628	2060
ENST00000640736	ENST00000640736.1	0.48302	1132
ENST00000640784	ENST00000640784.1	0.35599	2412
ENST00000640804	ENST00000640804.1	0.57584	2627
ENST00000640821	ENST00000640821.3	2.91826	1447
ENST00000640840	ENST00000640840.1	1.38731	3735
ENST00000640866	ENST00000640866.1	0.54439	1973
ENST00000640868	ENST00000640868.1	4.1184	2407
ENST00000640888	ENST00000640888.2	5.26854	3572
ENST00000640955	ENST00000640955.1	2.54495	1865
ENST00000640963	ENST00000640963.1	1.11699	1267
ENST00000640967	ENST00000640967.1	2.08807	2569
ENST00000640977	ENST00000640977.2	111.02613	1204
ENST00000640979	ENST00000640979.1	0.2039	2086
ENST00000641009	ENST00000641009.1	0.24151	1450
ENST00000641010	ENST00000641010.1	1.27795	4072
ENST00000641022	ENST00000641022.1	3.49767	3319
ENST00000641023	ENST00000641023.2	48.54233	1866
ENST00000641037	ENST00000641037.1	0.60378	1435
ENST00000641053	ENST00000641053.1	0.12076	1516
ENST00000641058	ENST00000641058.1	1.42656	2371
ENST00000641064	ENST00000641064.1	0.06038	4882
ENST00000641080	ENST00000641080.1	1.91323	3065
ENST00000641098	ENST00000641098.1	0.56977	2721
ENST00000641100	ENST00000641100.1	0.12076	1043
ENST00000641101	ENST00000641101.1	0.36227	2958
ENST00000641102	ENST00000641102.1	3.91306	3538
ENST00000641109	ENST00000641109.1	0.84529	1675
ENST00000641115	ENST00000641115.1	0.15688	1638
ENST00000641117	ENST00000641117.1	3.2604	1392
ENST00000641124	ENST00000641124.1	0.36227	4224
ENST00000641126	ENST00000641126.1	0.88963	3038
ENST00000641169	ENST00000641169.1	0.36227	4221
ENST00000641177	ENST00000641177.1	0.36227	1386
ENST00000641186	ENST00000641186.1	0.60588	4448
ENST00000641196	ENST00000641196.1	0.24151	4295
ENST00000641216	ENST00000641216.1	0.60378	2071
ENST00000641222	ENST00000641222.1	0.12076	1100
ENST00000641223	ENST00000641223.1	0.0483	1378
ENST00000641228	ENST00000641228.1	0.83963	2559
ENST00000641236	ENST00000641236.1	0.13024	2481
ENST00000641243	ENST00000641243.1	0.21061	1422
ENST00000641244	ENST00000641244.1	0.06038	4968
ENST00000641256	ENST00000641256.1	0.12076	3719
ENST00000641259	ENST00000641259.1	0.06811	3651
ENST00000641261	ENST00000641261.2	0.02415	2788
ENST00000641263	ENST00000641263.1	0.24151	1313
ENST00000641269	ENST00000641269.1	0.48302	1585
ENST00000641273	ENST00000641273.1	0.16579	2346
ENST00000641281	ENST00000641281.1	0.03623	1018
ENST00000641282	ENST00000641282.1	0.12076	3702
ENST00000641286	ENST00000641286.1	0.00597	1645
ENST00000641304	ENST00000641304.1	0.12076	2767
ENST00000641308	ENST00000641308.1	1.20756	4975
ENST00000641316	ENST00000641316.1	0.48302	2276
ENST00000641317	ENST00000641317.1	1.91215	2596
ENST00000641322	ENST00000641322.1	0.06038	3743
ENST00000641323	ENST00000641323.1	0.205	3657
ENST00000641325	ENST00000641325.1	0.70327	2442
ENST00000641329	ENST00000641329.1	0.12076	3120
ENST00000641332	ENST00000641332.1	0.20443	2759
ENST00000641333	ENST00000641333.1	0.60378	1860
ENST00000641335	ENST00000641335.1	3.50191	1369
ENST00000641336	ENST00000641336.1	0.00597	1521
ENST00000641343	ENST00000641343.1	0.0805	1488
ENST00000641345	ENST00000641345.1	0.12076	1308
ENST00000641351	ENST00000641351.3	0.06038	3561
ENST00000641357	ENST00000641357.1	0.03019	1069
ENST00000641360	ENST00000641360.1	0.22209	3897
