ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000649766	ENST00000649766.1	0.18884	6573
ENST00000649770	ENST00000649770.1	0.34414	5919
ENST00000649772	ENST00000649772.1	4.22645	6837
ENST00000649796	ENST00000649796.2	29.04983	10083
ENST00000649865	ENST00000649865.1	78.31003	12232
ENST00000649878	ENST00000649878.2	1.03254	7013
ENST00000649899	ENST00000649899.1	10.5535	13084
ENST00000649921	ENST00000649921.1	14.00236	5337
ENST00000649972	ENST00000649972.1	2.0865	6573
ENST00000650046	ENST00000650046.1	0.35116	7525
ENST00000650108	ENST00000650108.1	12.02564	5556
ENST00000650110	ENST00000650110.1	0.5755	5274
ENST00000650114	ENST00000650114.2	7.35559	6420
ENST00000650167	ENST00000650167.2	48.59341	9706
ENST00000650182	ENST00000650182.1	66.77177	10446
ENST00000650186	ENST00000650186.1	0.20015	8258
ENST00000650226	ENST00000650226.1	0.19934	8717
ENST00000650260	ENST00000650260.1	0.28609	5693
ENST00000650279	ENST00000650279.2	0.16277	6088
ENST00000650285	ENST00000650285.1	78.31003	12235
ENST00000650351	ENST00000650351.1	0.12076	5079
ENST00000650372	ENST00000650372.1	0.72453	6934
ENST00000650417	ENST00000650417.1	16.85048	5362
ENST00000650418	ENST00000650418.1	0.12076	5835
ENST00000650424	ENST00000650424.1	0.25384	6386
ENST00000650455	ENST00000650455.1	1.73186	7707
ENST00000650488	ENST00000650488.1	0.14309	5427
ENST00000650495	ENST00000650495.1	0.62675	6799
ENST00000650503	ENST00000650503.1	0.43261	6468
ENST00000650506	ENST00000650506.1	1.61052	5725
ENST00000650569	ENST00000650569.1	4.38373	6202
ENST00000650592	ENST00000650592.2	0.78593	7601
ENST00000650603	ENST00000650603.1	0.62027	6121
ENST00000650653	ENST00000650653.1	6.53582	6716
ENST00000650667	ENST00000650667.1	0.56432	5051
ENST00000650681	ENST00000650681.1	0.16712	7149
ENST00000650711	ENST00000650711.1	0.0805	6335
ENST00000650723	ENST00000650723.1	0.18703	5090
ENST00000650758	ENST00000650758.1	0.12076	5878
ENST00000650792	ENST00000650792.2	2.59415	10049
ENST00000650817	ENST00000650817.1	3.59757	8459
ENST00000650845	ENST00000650845.1	0.51099	6431
ENST00000650865	ENST00000650865.2	4.70637	8729
ENST00000650871	ENST00000650871.1	1.17863	5399
ENST00000650888	ENST00000650888.1	1.04436	5698
ENST00000650889	ENST00000650889.1	0.12076	5052
ENST00000650893	ENST00000650893.1	0.38759	5668
ENST00000650904	ENST00000650904.1	3.52523	5942
ENST00000650910	ENST00000650910.1	2.89814	5265
ENST00000650922	ENST00000650922.1	1.44907	5593
ENST00000650934	ENST00000650934.1	1.30573	5559
ENST00000650955	ENST00000650955.1	0.21905	7113
ENST00000650987	ENST00000650987.1	0.70821	8413
ENST00000651024	ENST00000651024.2	1.68504	5357
ENST00000651059	ENST00000651059.1	0.15166	6282
ENST00000651065	ENST00000651065.1	1.35133	5633
ENST00000651105	ENST00000651105.1	4.38149	8740
ENST00000651111	ENST00000651111.1	2.50035	9159
ENST00000651128	ENST00000651128.1	0.30659	7285
ENST00000651222	ENST00000651222.2	9.71596	15419
ENST00000651234	ENST00000651234.1	0.59134	7477
ENST00000651235	ENST00000651235.1	1.0868	5697
ENST00000651257	ENST00000651257.2	3.78137	5933
ENST00000651296	ENST00000651296.2	0.96605	6855
ENST00000651298	ENST00000651298.1	3.90767	5203
ENST00000651323	ENST00000651323.1	6.85475	7039
ENST00000651356	ENST00000651356.1	0.45877	6535
ENST00000651364	ENST00000651364.1	4.87365	5731
ENST00000651372	ENST00000651372.2	98.53278	13987
ENST00000651382	ENST00000651382.1	2.26043	5681
ENST00000651390	ENST00000651390.1	0.1984	6669
ENST00000651403	ENST00000651403.1	0.24151	7916
ENST00000651432	ENST00000651432.1	0.84654	5858
ENST00000651444	ENST00000651444.1	6.40493	6215
ENST00000651448	ENST00000651448.1	0.29171	5962
ENST00000651480	ENST00000651480.1	0.12076	5612
ENST00000651498	ENST00000651498.1	4.23173	7728
ENST00000651503	ENST00000651503.2	4.04289	5462
ENST00000651528	ENST00000651528.2	0.86914	6554
ENST00000651546	ENST00000651546.1	4.7064	5610
ENST00000651561	ENST00000651561.1	0.12076	9761
ENST00000651564	ENST00000651564.2	100.53075	6913
ENST00000651566	ENST00000651566.2	12.6708	13941
ENST00000651602	ENST00000651602.1	0.61949	5378
ENST00000651606	ENST00000651606.1	0.12076	5250
ENST00000651608	ENST00000651608.1	12.77255	8336
ENST00000651614	ENST00000651614.1	2.70203	8412
ENST00000651641	ENST00000651641.1	1.35449	7064
ENST00000651655	ENST00000651655.1	122.13694	6920
ENST00000651660	ENST00000651660.1	5.175	9515
ENST00000651671	ENST00000651671.1	5.51694	9568
ENST00000651692	ENST00000651692.1	0.57244	6181
ENST00000651695	ENST00000651695.2	2.95616	9880
ENST00000651701	ENST00000651701.1	0.27748	8720
ENST00000651716	ENST00000651716.2	0.72453	8032
ENST00000651721	ENST00000651721.2	44.4284	6002
ENST00000651747	ENST00000651747.1	1.44724	8605
ENST00000651785	ENST00000651785.1	2.70921	7724
ENST00000651842	ENST00000651842.1	0.1984	6669
ENST00000651844	ENST00000651844.1	312.63634	7947
ENST00000651883	ENST00000651883.2	0.45877	6535
ENST00000651892	ENST00000651892.2	35.23672	11302
ENST00000651911	ENST00000651911.2	4.58125	6502
ENST00000651925	ENST00000651925.1	0.96605	6970
ENST00000651935	ENST00000651935.1	6.03778	5275
ENST00000651941	ENST00000651941.1	3.95752	8826
ENST00000651943	ENST00000651943.2	36.24457	10148
ENST00000651982	ENST00000651982.1	12.89209	11737
ENST00000651989	ENST00000651989.2	3.48319	27923
ENST00000652026	ENST00000652026.1	0.17804	9283
ENST00000652088	ENST00000652088.1	2.62286	7242
ENST00000652106	ENST00000652106.1	0.96605	14995
ENST00000652107	ENST00000652107.1	26.81297	7669
ENST00000652148	ENST00000652148.1	11.9785	5957
ENST00000652155	ENST00000652155.1	0.32202	5629
ENST00000652176	ENST00000652176.1	5.00815	9419
ENST00000652194	ENST00000652194.1	0.12076	5407
ENST00000652202	ENST00000652202.1	0.85864	5875
ENST00000652245	ENST00000652245.1	0.31047	5923
ENST00000652315	ENST00000652315.1	1.12539	7523
ENST00000652326	ENST00000652326.2	14.97039	8558
ENST00000652355	ENST00000652355.1	0.12076	5859
ENST00000652361	ENST00000652361.2	0.18113	5023
ENST00000652369	ENST00000652369.1	9.12092	7408
ENST00000652382	ENST00000652382.1	1.47617	5155
ENST00000652420	ENST00000652420.1	0.12076	7173
ENST00000652472	ENST00000652472.1	6.17193	5515
ENST00000652515	ENST00000652515.1	0.25665	8198
ENST00000652536	ENST00000652536.2	12.19632	7250
ENST00000652542	ENST00000652542.1	4.70569	6458
ENST00000652592	ENST00000652592.1	0.8728	6346
ENST00000652658	ENST00000652658.2	0.45117	9309
ENST00000652678	ENST00000652678.1	28.89678	7555
ENST00000652691	ENST00000652691.1	0.24151	7252
ENST00000652738	ENST00000652738.1	1.46626	8478
ENST00000652901	ENST00000652901.1	1.32703	9228
ENST00000653247	ENST00000653247.1	0.24151	11392
ENST00000653496	ENST00000653496.1	0.00929	5051
ENST00000653636	ENST00000653636.1	0.12076	5273
ENST00000653643	ENST00000653643.1	7.72402	8117
ENST00000653715	ENST00000653715.1	0.20993	5140
ENST00000653738	ENST00000653738.2	9.78054	10245
ENST00000653779	ENST00000653779.1	1.03183	5885
ENST00000653868	ENST00000653868.1	5.9432	8096
ENST00000654058	ENST00000654058.1	3.30206	7549
ENST00000654083	ENST00000654083.2	63.41005	6166
ENST00000654223	ENST00000654223.1	0.52988	9815
ENST00000654233	ENST00000654233.1	8.45397	7587
ENST00000654665	ENST00000654665.1	0.76552	5854
ENST00000654733	ENST00000654733.1	4.90496	5972
ENST00000654755	ENST00000654755.1	0.12076	5056
ENST00000654886	ENST00000654886.1	0.24151	5137
ENST00000654889	ENST00000654889.1	0.86652	7911
ENST00000655053	ENST00000655053.1	0.12076	5569
ENST00000655196	ENST00000655196.1	0.44316	6834
ENST00000655597	ENST00000655597.2	4.90198	6742
ENST00000655656	ENST00000655656.1	0.60378	5059
ENST00000655749	ENST00000655749.1	1.81133	6715
ENST00000655758	ENST00000655758.1	0.46477	5211
ENST00000655819	ENST00000655819.1	0.96357	8979
ENST00000655993	ENST00000655993.1	1.54115	7238
ENST00000656021	ENST00000656021.1	0.12076	5289
ENST00000656092	ENST00000656092.1	1.69434	5764
ENST00000656154	ENST00000656154.1	0.60378	5794
ENST00000656389	ENST00000656389.1	0.675	5756
ENST00000656420	ENST00000656420.1	0.18236	7005
ENST00000656463	ENST00000656463.1	7.38964	6631
ENST00000656495	ENST00000656495.3	10.55388	5260
ENST00000656590	ENST00000656590.1	3.92308	7056
ENST00000656592	ENST00000656592.1	2.18275	5014
ENST00000656825	ENST00000656825.1	114.31324	10503
ENST00000656969	ENST00000656969.1	0.62998	6201
ENST00000657142	ENST00000657142.1	2.20216	6132
ENST00000657372	ENST00000657372.1	0.8801	5467
ENST00000657597	ENST00000657597.2	0.78582	6683
ENST00000657738	ENST00000657738.1	0.12076	6083
ENST00000657783	ENST00000657783.1	0.12076	8619
ENST00000657785	ENST00000657785.1	0.24455	6345
ENST00000657893	ENST00000657893.1	0.84529	5372
ENST00000658036	ENST00000658036.1	0.06038	5051
ENST00000658059	ENST00000658059.1	0.77252	5893
ENST00000658077	ENST00000658077.1	32.77743	5169
ENST00000658099	ENST00000658099.1	0.12076	5842
ENST00000658121	ENST00000658121.1	12.88553	8712
ENST00000658206	ENST00000658206.1	0.15255	6285
ENST00000658397	ENST00000658397.1	18.14551	5679
ENST00000658434	ENST00000658434.1	2.48391	5212
ENST00000658575	ENST00000658575.1	2.6577	7897
ENST00000658700	ENST00000658700.1	2.23238	5720
ENST00000658780	ENST00000658780.2	1.55168	12933
ENST00000658819	ENST00000658819.1	0.12076	5720
ENST00000658853	ENST00000658853.1	1.93209	5819
ENST00000659034	ENST00000659034.3	6.92309	5249
ENST00000659050	ENST00000659050.1	0.28384	6649
ENST00000659108	ENST00000659108.1	0.88571	5354
ENST00000659121	ENST00000659121.1	0.16711	6297
ENST00000659195	ENST00000659195.1	0.44399	5945
ENST00000659304	ENST00000659304.1	0.69868	6743
ENST00000659405	ENST00000659405.1	0.36227	5357
ENST00000659478	ENST00000659478.1	0.03009	5535
ENST00000659507	ENST00000659507.1	8.81782	7056
ENST00000659549	ENST00000659549.1	0.24151	5603
ENST00000659728	ENST00000659728.1	0.16718	5884
ENST00000659792	ENST00000659792.1	5.84501	5405
ENST00000659860	ENST00000659860.2	2.35473	5956
ENST00000659926	ENST00000659926.1	2.02659	5639
ENST00000659938	ENST00000659938.1	3.08561	5642
ENST00000659995	ENST00000659995.1	0.52423	6064
ENST00000660017	ENST00000660017.1	3.34491	5952
ENST00000660194	ENST00000660194.1	2.35452	8237
ENST00000660292	ENST00000660292.2	0.24151	16604
ENST00000660542	ENST00000660542.1	0.31268	7338
ENST00000660597	ENST00000660597.1	0.83492	5519
ENST00000660668	ENST00000660668.1	0.12076	5291
ENST00000660717	ENST00000660717.1	0.2679	11055
ENST00000660774	ENST00000660774.1	0.18113	5326
ENST00000660856	ENST00000660856.1	2.25211	5352
ENST00000660897	ENST00000660897.1	11.49154	8655
ENST00000660956	ENST00000660956.1	21.99933	13199
ENST00000661047	ENST00000661047.1	0.43197	5811
ENST00000661161	ENST00000661161.1	0.2537	5454
ENST00000661310	ENST00000661310.1	0.71334	7838
ENST00000661319	ENST00000661319.1	2.77738	5675
ENST00000661364	ENST00000661364.2	0.24151	8579
ENST00000661389	ENST00000661389.1	2e-05	7757
ENST00000661551	ENST00000661551.1	5.19249	5962
ENST00000661608	ENST00000661608.1	2.57385	7908
ENST00000661611	ENST00000661611.1	0.00929	5085
ENST00000661718	ENST00000661718.1	0.33199	5039
ENST00000661725	ENST00000661725.1	1.00431	5693
ENST00000661802	ENST00000661802.1	0.84529	6449
ENST00000661804	ENST00000661804.1	0.12076	6636
ENST00000661844	ENST00000661844.1	0.18113	6029
ENST00000661889	ENST00000661889.1	13.00396	7640
ENST00000661926	ENST00000661926.1	0.0289	6659
ENST00000661973	ENST00000661973.2	0.24151	9055
ENST00000661977	ENST00000661977.1	0.12076	5227
ENST00000662142	ENST00000662142.2	3.50906	5463
ENST00000662205	ENST00000662205.1	0.24151	5432
ENST00000662661	ENST00000662661.1	0.12076	6813
ENST00000662684	ENST00000662684.1	0.19966	6930
ENST00000662696	ENST00000662696.1	3.50191	5727
ENST00000662749	ENST00000662749.1	0.12076	7517
ENST00000662815	ENST00000662815.1	0.27031	5647
ENST00000663064	ENST00000663064.1	0.24151	5637
ENST00000663113	ENST00000663113.1	2.73572	6174
ENST00000663117	ENST00000663117.1	0.24151	6656
ENST00000663165	ENST00000663165.1	4.1968	8777
ENST00000663455	ENST00000663455.1	0.24151	5270
ENST00000663503	ENST00000663503.1	3.56573	5635
ENST00000663758	ENST00000663758.1	0.00929	5017
ENST00000663774	ENST00000663774.1	4.69713	5823
ENST00000664103	ENST00000664103.1	0.37141	7009
ENST00000664367	ENST00000664367.1	0.48302	5479
ENST00000664447	ENST00000664447.2	9.46137	5082
ENST00000664637	ENST00000664637.1	1.45274	5488
ENST00000664640	ENST00000664640.1	1e-05	8642
ENST00000664814	ENST00000664814.1	0.48302	5159
ENST00000664863	ENST00000664863.1	0.00929	5359
ENST00000665039	ENST00000665039.1	0.54405	5659
ENST00000665126	ENST00000665126.1	5.94563	7580
ENST00000665180	ENST00000665180.1	0.03009	5946
ENST00000665253	ENST00000665253.1	0.1752	5354
ENST00000665272	ENST00000665272.1	2.80457	5740
ENST00000665286	ENST00000665286.1	1.81133	6784
ENST00000665339	ENST00000665339.1	0.72453	6757
ENST00000665400	ENST00000665400.1	1.81133	25672
ENST00000665411	ENST00000665411.1	1.07673	5472
ENST00000665483	ENST00000665483.1	0.89114	5569
ENST00000665547	ENST00000665547.1	0.46759	7140
ENST00000665560	ENST00000665560.1	0.00929	5234
ENST00000665585	ENST00000665585.2	0.26028	10917
ENST00000665648	ENST00000665648.1	2.70392	7192
ENST00000665650	ENST00000665650.1	0.24151	5901
ENST00000665799	ENST00000665799.1	0.49129	6540
ENST00000665989	ENST00000665989.1	1.56982	6025
ENST00000666289	ENST00000666289.1	0.86977	8201
ENST00000666326	ENST00000666326.1	0.36227	5257
ENST00000666432	ENST00000666432.2	0.36227	6537
ENST00000666695	ENST00000666695.1	0.00929	5088
ENST00000666788	ENST00000666788.1	0.12076	5277
ENST00000666869	ENST00000666869.1	0.04025	6975
ENST00000666908	ENST00000666908.1	0.03009	5095
ENST00000666923	ENST00000666923.1	0.36278	5226
ENST00000666945	ENST00000666945.1	3.46884	5112
ENST00000667367	ENST00000667367.1	0.23916	5588
ENST00000667384	ENST00000667384.2	1.70708	6035
ENST00000667465	ENST00000667465.1	0.57684	5841
ENST00000667505	ENST00000667505.1	1.71948	8044
ENST00000667520	ENST00000667520.2	0.34522	6154
ENST00000667669	ENST00000667669.1	15.90078	5188
ENST00000668113	ENST00000668113.1	0.65932	7050
ENST00000668164	ENST00000668164.2	0.41429	6681
ENST00000668181	ENST00000668181.1	0.12076	5165
ENST00000668262	ENST00000668262.1	0.00929	5135
ENST00000668456	ENST00000668456.1	0.06038	5936
ENST00000668474	ENST00000668474.2	3.79564	6126
ENST00000668657	ENST00000668657.1	0.45003	5424
ENST00000668693	ENST00000668693.1	7.09441	5297
ENST00000668754	ENST00000668754.1	0.62675	7285
ENST00000668786	ENST00000668786.1	0.86257	6419
ENST00000668794	ENST00000668794.1	0.48302	5389
ENST00000668854	ENST00000668854.1	0.00929	5009
ENST00000669257	ENST00000669257.1	0.00112	5888
ENST00000669353	ENST00000669353.1	8.143	5261
ENST00000669432	ENST00000669432.1	0.31998	10750
ENST00000669493	ENST00000669493.1	0.46135	7567
ENST00000669576	ENST00000669576.1	17.71593	5040
ENST00000669595	ENST00000669595.1	0.04025	7032
ENST00000669714	ENST00000669714.1	4.05576	5455
ENST00000669814	ENST00000669814.1	0.87031	6429
ENST00000669922	ENST00000669922.1	0.48898	5441
ENST00000669934	ENST00000669934.1	0.35434	5203
ENST00000669986	ENST00000669986.1	0.29251	5667
ENST00000670000	ENST00000670000.1	0.6339	5847
ENST00000670016	ENST00000670016.1	0.40469	5114
ENST00000670089	ENST00000670089.1	0.19841	5421
ENST00000670091	ENST00000670091.1	2.24338	6071
ENST00000670318	ENST00000670318.1	0.63949	5300
ENST00000670326	ENST00000670326.1	0.48302	5674
ENST00000670421	ENST00000670421.2	8.51244	7697
ENST00000670451	ENST00000670451.1	11.84313	15798
ENST00000670561	ENST00000670561.1	0.06038	6335
ENST00000670678	ENST00000670678.1	0.21379	5151
ENST00000670768	ENST00000670768.2	9.03021	6195
ENST00000670890	ENST00000670890.2	0.12076	5554
ENST00000670993	ENST00000670993.1	0.50679	6188
ENST00000671018	ENST00000671018.1	1.62733	5775
ENST00000671075	ENST00000671075.1	0.21225	5094
ENST00000671191	ENST00000671191.1	4.13305	6381
ENST00000671374	ENST00000671374.1	0.44657	9585
ENST00000671377	ENST00000671377.2	10.0849	8079
ENST00000671407	ENST00000671407.1	1.65622	5077
ENST00000671727	ENST00000671727.1	0.3814	8257
ENST00000671730	ENST00000671730.1	7.00541	6906
ENST00000671756	ENST00000671756.1	0.57019	8241
ENST00000671775	ENST00000671775.2	6.03778	6703
ENST00000671800	ENST00000671800.1	4.316	6782
ENST00000671863	ENST00000671863.1	1.16691	8384
ENST00000671876	ENST00000671876.2	18.45303	14805
ENST00000671906	ENST00000671906.1	1.10891	14637
ENST00000671916	ENST00000671916.1	9.51825	7161
ENST00000671923	ENST00000671923.1	0.62768	5302
ENST00000671960	ENST00000671960.1	4.13385	5487
ENST00000672010	ENST00000672010.1	0.16327	8244
ENST00000672071	ENST00000672071.1	0.15174	5318
ENST00000672084	ENST00000672084.1	0.46704	5782
ENST00000672088	ENST00000672088.1	4.09944	8080
ENST00000672178	ENST00000672178.1	1.81901	5201
ENST00000672188	ENST00000672188.1	0.24151	5200
ENST00000672277	ENST00000672277.1	0.24151	10221
ENST00000672328	ENST00000672328.1	1.40156	5164
ENST00000672366	ENST00000672366.1	0.86001	8477
ENST00000672414	ENST00000672414.2	9.5728	7557
ENST00000672467	ENST00000672467.1	1.28479	7173
ENST00000672502	ENST00000672502.1	4.37964	14732
ENST00000672630	ENST00000672630.1	5.0032	5857
ENST00000672647	ENST00000672647.1	24.77041	5968
ENST00000672715	ENST00000672715.1	9.03032	5970
ENST00000672722	ENST00000672722.1	32.39895	9290
ENST00000672739	ENST00000672739.1	0.36227	5738
ENST00000672751	ENST00000672751.2	0.3152	5021
ENST00000672779	ENST00000672779.1	1.44039	8467
ENST00000672793	ENST00000672793.1	0.45168	8484
ENST00000672795	ENST00000672795.1	0.74285	9459
ENST00000672812	ENST00000672812.1	1.37548	6545
ENST00000672866	ENST00000672866.1	0.29791	5794
ENST00000672896	ENST00000672896.1	19.89339	5995
ENST00000672902	ENST00000672902.1	0.92026	8682
ENST00000672922	ENST00000672922.2	0.82821	6370
ENST00000672930	ENST00000672930.1	0.43715	13999
ENST00000672937	ENST00000672937.2	3.60195	6589
ENST00000672955	ENST00000672955.1	3.02226	8434
ENST00000672981	ENST00000672981.2	0.24151	5158
ENST00000673058	ENST00000673058.2	34.4693	7712
ENST00000673178	ENST00000673178.1	0.24586	5623
ENST00000673220	ENST00000673220.1	0.20565	7780
ENST00000673298	ENST00000673298.1	5.29885	14363
ENST00000673391	ENST00000673391.1	0.18385	6196
ENST00000673453	ENST00000673453.1	1.25205	7765
ENST00000673502	ENST00000673502.2	0.46897	6251
ENST00000673603	ENST00000673603.2	0.06038	5050
ENST00000673630	ENST00000673630.1	0.83012	5775
ENST00000673654	ENST00000673654.1	0.48336	6654
ENST00000673665	ENST00000673665.1	1.0868	7127
ENST00000673671	ENST00000673671.1	0.24151	7649
ENST00000673675	ENST00000673675.1	1.16776	8987
ENST00000673711	ENST00000673711.1	1.47957	5698
ENST00000673732	ENST00000673732.1	53.76402	6631
ENST00000673753	ENST00000673753.1	0.12168	5707
ENST00000673781	ENST00000673781.1	0.57885	5179
ENST00000673801	ENST00000673801.1	0.19029	6271
ENST00000673822	ENST00000673822.2	22.48723	12941
ENST00000673854	ENST00000673854.1	0.1537	6433
ENST00000673891	ENST00000673891.1	8.71347	6234
ENST00000673912	ENST00000673912.1	1.32831	9947
ENST00000673918	ENST00000673918.2	2.11702	8451
ENST00000673934	ENST00000673934.1	13.16054	6428
ENST00000673951	ENST00000673951.1	3.49213	13976
ENST00000673997	ENST00000673997.1	4.48314	10851
ENST00000674001	ENST00000674001.1	12.9822	6356
ENST00000674025	ENST00000674025.1	4.23914	7312
ENST00000674030	ENST00000674030.1	0.38041	8290
ENST00000674034	ENST00000674034.1	9.65914	6478
ENST00000674042	ENST00000674042.1	2.54973	6047
ENST00000674059	ENST00000674059.1	0.22179	6126
ENST00000674060	ENST00000674060.1	0.39573	6066
ENST00000674063	ENST00000674063.1	11.54598	6259
ENST00000674082	ENST00000674082.1	6.76358	11022
ENST00000674083	ENST00000674083.1	0.90567	19010
ENST00000674089	ENST00000674089.4	5.83042	5957
ENST00000674100	ENST00000674100.1	4.35474	5549
ENST00000674102	ENST00000674102.1	2.0108	5348
ENST00000674112	ENST00000674112.2	0.37455	5415
ENST00000674116	ENST00000674116.1	0.23297	5333
ENST00000674117	ENST00000674117.1	0.06775	10226
ENST00000674134	ENST00000674134.1	1.07939	5427
ENST00000674137	ENST00000674137.11	0.16417	5097
ENST00000674147	ENST00000674147.2	0.66483	5972
ENST00000674155	ENST00000674155.1	8.90133	8288
ENST00000674171	ENST00000674171.1	0.75916	7433
ENST00000674172	ENST00000674172.1	1.17514	9440
ENST00000674174	ENST00000674174.1	0.64532	7140
ENST00000674198	ENST00000674198.1	1.55055	6954
ENST00000674199	ENST00000674199.1	3.67996	5448
ENST00000674203	ENST00000674203.2	0.96605	5443
ENST00000674208	ENST00000674208.1	3.88016	5124
ENST00000674209	ENST00000674209.1	1.26075	5835
ENST00000674218	ENST00000674218.1	10.6386	9858
ENST00000674237	ENST00000674237.1	0.51745	5320
ENST00000674243	ENST00000674243.1	0.24151	6809
ENST00000674261	ENST00000674261.1	0.24803	5650
ENST00000674262	ENST00000674262.1	1.77348	12359
ENST00000674268	ENST00000674268.1	20.95402	6346
ENST00000674270	ENST00000674270.1	0.77753	7090
ENST00000674280	ENST00000674280.1	15.28744	7076
ENST00000674288	ENST00000674288.1	0.24225	5298
ENST00000674308	ENST00000674308.1	0.69879	7044
ENST00000674309	ENST00000674309.1	0.35814	7157
ENST00000674316	ENST00000674316.1	3.51056	6403
ENST00000674349	ENST00000674349.1	2.48231	5649
ENST00000674351	ENST00000674351.1	0.69879	7068
ENST00000674361	ENST00000674361.1	8.09063	347561
ENST00000674371	ENST00000674371.1	3.65024	5712
ENST00000674381	ENST00000674381.2	16.38835	8366
ENST00000674388	ENST00000674388.1	2.03386	7814
ENST00000674407	ENST00000674407.1	1e-05	5282
ENST00000674419	ENST00000674419.1	0.28015	5736
ENST00000674426	ENST00000674426.1	32.33899	13712
ENST00000674429	ENST00000674429.1	1.52611	6622
ENST00000674435	ENST00000674435.1	18.26418	5641
ENST00000674442	ENST00000674442.1	3.10753	5533
ENST00000674449	ENST00000674449.1	4.03137	6180
ENST00000674455	ENST00000674455.1	0.54318	6112
ENST00000674457	ENST00000674457.1	1.42911	5705
ENST00000674471	ENST00000674471.1	0.79915	7339
ENST00000674475	ENST00000674475.1	7.26878	7275
ENST00000674500	ENST00000674500.2	9.67273	11559
ENST00000674510	ENST00000674510.1	0.8591	6011
ENST00000674522	ENST00000674522.1	146.27578	5296
ENST00000674532	ENST00000674532.1	0.27942	6030
ENST00000674541	ENST00000674541.1	1.49586	5505
ENST00000674543	ENST00000674543.1	0.1883	5261
ENST00000674544	ENST00000674544.1	1.20575	5295
ENST00000674570	ENST00000674570.1	0.39679	5338
ENST00000674586	ENST00000674586.1	0.62837	5779
ENST00000674608	ENST00000674608.1	0.17938	5337
ENST00000674619	ENST00000674619.1	1.33218	5814
ENST00000674623	ENST00000674623.1	2.6364	6559
ENST00000674625	ENST00000674625.1	0.24151	5585
ENST00000674628	ENST00000674628.2	6.57521	10483
ENST00000674632	ENST00000674632.1	7.47211	7901
ENST00000674635	ENST00000674635.1	11.13021	6914
ENST00000674659	ENST00000674659.1	0.55376	5395
ENST00000674667	ENST00000674667.1	0.28024	5136
ENST00000674701	ENST00000674701.1	0.52625	6271
ENST00000674704	ENST00000674704.1	1.02818	8661
ENST00000674725	ENST00000674725.1	3.85346	10311
ENST00000674749	ENST00000674749.1	3.03264	7105
ENST00000674786	ENST00000674786.1	0.12879	6827
ENST00000674797	ENST00000674797.2	2.40823	10332
ENST00000674824	ENST00000674824.1	0.14216	5391
ENST00000674845	ENST00000674845.1	0.10016	5680
ENST00000674853	ENST00000674853.1	4.49634	10859
ENST00000674872	ENST00000674872.1	0.54848	7307
ENST00000674874	ENST00000674874.1	0.51642	6816
ENST00000674879	ENST00000674879.1	0.77933	7030
ENST00000674895	ENST00000674895.3	4.54785	8273
ENST00000674896	ENST00000674896.1	1.71435	6889
ENST00000674932	ENST00000674932.1	0.29122	6133
ENST00000674948	ENST00000674948.1	3.14067	5951
ENST00000674962	ENST00000674962.1	0.68289	6004
ENST00000674964	ENST00000674964.1	14.13483	6301
ENST00000674971	ENST00000674971.1	10.72549	7761
ENST00000674976	ENST00000674976.1	10.46392	7548
ENST00000674985	ENST00000674985.1	2.53182	6435
ENST00000674992	ENST00000674992.1	1.11962	6824
ENST00000675001	ENST00000675001.1	1.35226	6917
ENST00000675003	ENST00000675003.1	0.53854	5083
ENST00000675018	ENST00000675018.1	0.28255	6829
ENST00000675030	ENST00000675030.1	0.79248	7939
ENST00000675052	ENST00000675052.1	0.37077	5073
ENST00000675078	ENST00000675078.1	0.78987	6005
ENST00000675105	ENST00000675105.1	1.11674	7371
ENST00000675108	ENST00000675108.1	0.72958	6700
ENST00000675131	ENST00000675131.1	3.43901	5600
ENST00000675136	ENST00000675136.1	0.12879	6849
ENST00000675147	ENST00000675147.1	0.10016	5380
ENST00000675151	ENST00000675151.1	1.48184	7572
ENST00000675170	ENST00000675170.1	0.28377	6091
ENST00000675200	ENST00000675200.1	0.6372	6344
ENST00000675202	ENST00000675202.1	0.37525	5491
ENST00000675214	ENST00000675214.1	2.29436	5074
ENST00000675215	ENST00000675215.1	0.84027	5695
ENST00000675230	ENST00000675230.1	12.15896	7814
ENST00000675233	ENST00000675233.1	0.3963	7403
ENST00000675235	ENST00000675235.1	0.63077	5861
ENST00000675272	ENST00000675272.1	2.8498	7183
ENST00000675286	ENST00000675286.1	7.07032	5096
ENST00000675294	ENST00000675294.1	0.25759	6665
ENST00000675315	ENST00000675315.1	0.51642	6748
ENST00000675325	ENST00000675325.1	1.02818	7533
ENST00000675331	ENST00000675331.1	0.56136	5532
ENST00000675354	ENST00000675354.1	1e-05	8730
ENST00000675363	ENST00000675363.1	0.18069	7789
ENST00000675375	ENST00000675375.1	0.99787	5326
ENST00000675379	ENST00000675379.1	2e-05	5204
ENST00000675387	ENST00000675387.1	12.36252	6380
ENST00000675407	ENST00000675407.1	6.24486	6912
ENST00000675419	ENST00000675419.1	0.15339	5971
ENST00000675453	ENST00000675453.1	18.02227	10103
ENST00000675460	ENST00000675460.1	0.24151	7738
ENST00000675467	ENST00000675467.1	4.38799	7021
ENST00000675476	ENST00000675476.1	0.70266	8696
ENST00000675478	ENST00000675478.1	43.08615	27503
ENST00000675495	ENST00000675495.1	0.26445	5412
ENST00000675504	ENST00000675504.1	5.60385	9826
