isoform_id	genes	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000354882	ENST00000354882.10	-0.36607970515394544	2.4575650177387005	0.31531200245478347	0.5809063266342938	0.7585020341973211	ENSG00000105518	TMEM205	protein_coding	FT	RGC
ENST00000254605	ENST00000254605.11	-0.18284849040979387	4.671557191612707	0.3151001724377797	0.5810323814613587	0.7586193430497977	ENSG00000132275	RRP8	protein_coding	FT	RGC
ENST00000376572	ENST00000376572.8	-0.15363042462733312	5.414193110905195	0.31479248247457264	0.5812155803013823	0.7588112421621375	ENSG00000116685	KIAA2013	protein_coding	FT	RGC
ENST00000354618	ENST00000354618.10	0.1443201096551279	7.140990955740848	0.3146885952189035	0.5812774616585374	0.7588447400937683	ENSG00000054118	THRAP3	protein_coding	FT	RGC
ENST00000358372	ENST00000358372.8	0.15267991913163284	5.437994140804997	0.3143110332482679	0.5815024738600781	0.7590516110417369	ENSG00000146457	WTAP	protein_coding	FT	RGC
ENST00000382464	ENST00000382464.6	0.29469907376091803	2.828787678815299	0.31428864956301356	0.5815158192863048	0.7590516110417369	ENSG00000129493	HEATR5A	protein_coding	FT	RGC
ENST00000591501	ENST00000591501.2	-0.1462374057601464	6.015022953199758	0.3142403379831477	0.5815446253864087	0.7590516110417369	ENSG00000267100	ILF3-DT	lncRNA	FT	RGC
ENST00000309660	ENST00000309660.10	0.3438512689815349	2.321526660774686	0.31347351253783945	0.5820022435380545	0.7592332174930284	ENSG00000175354	PTPN2	protein_coding	FT	RGC
ENST00000338401	ENST00000338401.8	0.3438512689815349	2.321526660774686	0.31347351253783945	0.5820022435380545	0.7592332174930284	ENSG00000130731	METTL26	protein_coding	FT	RGC
ENST00000367255	ENST00000367255.10	0.5734276751713241	1.7103180274839513	0.3144808205847409	0.5817243394102771	0.7592332174930284	ENSG00000131018	SYNE1	protein_coding	FT	RGC
ENST00000422098	ENST00000422098.6	0.44740939864057816	1.9153281436825693	0.31354515858431486	0.5819594559705641	0.7592332174930284	ENSG00000101966	XIAP	protein_coding	FT	RGC
ENST00000530374	ENST00000530374.6	0.3582114732604849	2.6583462837830845	0.3135911120595112	0.5819320156116194	0.7592332174930284	ENSG00000187954	ZFTRAF1	protein_coding	FT	RGC
ENST00000592872	ENST00000592872.5	-0.337644507062397	2.443896471895988	0.31360205222261517	0.58192548326633875	0.7592332174930284	ENSG00000119559	C19orf25	protein_coding	FT	RGC
ENST00000595005	ENST00000595005.1	0.5211326886207653	1.525146690286874	0.3134606257427132	0.5820099403179408	0.7592332174930284	ENSG00000268518	MYREM	lncRNA	FT	RGC
ENST00000673842	ENST00000673842.1	0.3438512689815349	2.321526660774686	0.31347351253783945	0.5820022435380545	0.7592332174930284	ENSG00000197467	COL13A1	protein_coding	FT	RGC
ENST00000686803	ENST00000686803.1	-0.41215467913358783	2.043878197369651	0.3138039709392942	0.5818049451734513	0.7592332174930284	ENSG00000289188		lncRNA	FT	RGC
ENST00000264808	ENST00000264808.8	-0.2997138841826582	2.758488717462657	0.3133846662145564	0.5820553122383384	0.7592451267796358	ENSG00000138738	PRDM5	protein_coding	FT	RGC
ENST00000480896	ENST00000480896.5	0.47917269521204775	1.5446713254656441	0.3122639314762855	0.5827255939712934	0.7599621223078004	ENSG00000160299	PCNT	protein_coding	FT	RGC
ENST00000602436	ENST00000602436.1	-0.2851445895035816	3.1653916978803025	0.3122230317533894	0.582750085099647	0.7599621223078004	ENSG00000269982		lncRNA	FT	RGC
ENST00000640769	ENST00000640769.2	0.47917269521204775	1.5446713254656441	0.3122639314762855	0.5827255939712934	0.7599621223078004	ENSG00000176225	RTTN	protein_coding	FT	RGC
ENST00000686358	ENST00000686358.1	0.47917269521204775	1.5446713254656441	0.3122639314762855	0.5827255939712934	0.7599621223078004	ENSG00000291066		lncRNA	FT	RGC
ENST00000373606	ENST00000373606.8	0.23930937315222228	4.0763369344037255	0.3121345782939097	0.5828030591004452	0.7599838957419998	ENSG00000101363	MANBAL	protein_coding	FT	RGC
ENST00000276893	ENST00000276893.10	0.15186822122790514	5.518301733575241	0.3117941132764925	0.583007053335667	0.7602025868498001	ENSG00000147854	UHRF2	protein_coding	FT	RGC
ENST00000237500	ENST00000237500.10	0.2118871480456054	4.261811530361464	0.311606230818266	0.5831196887492798	0.7602242821908862	ENSG00000118680	MYL12B	protein_coding	FT	RGC
ENST00000634607	ENST00000634607.2	0.13613532744196133	6.276090326239287	0.31158476629674764	0.5831325595744594	0.7602242821908862	ENSG00000106443	PHF14	protein_coding	FT	RGC
ENST00000685826	ENST00000685826.1	-0.20484511786395568	4.222400191659646	0.3116282239417549	0.583106501565267	0.7602242821908862	ENSG00000289480		lncRNA	FT	RGC
ENST00000353704	ENST00000353704.3	-0.2612959214916214	3.2633648296861995	0.3113312034926018	0.5832846484676937	0.7603752396235044	ENSG00000107175	CREB3	protein_coding	FT	RGC
ENST00000268607	ENST00000268607.10	-0.5269417094204009	1.4929840676080475	0.31091802870711127	0.5835326493721198	0.7605092367610139	ENSG00000140941	MAP1LC3B	protein_coding	FT	RGC
ENST00000326092	ENST00000326092.8	-0.5269417094204009	1.4929840676080475	0.31091802870711127	0.5835326493721198	0.7605092367610139	ENSG00000122026	RPL21	protein_coding	FT	RGC
ENST00000375137	ENST00000375137.6	-0.5269417094204009	1.4929840676080475	0.31091802870711127	0.5835326493721198	0.7605092367610139	ENSG00000221988	PPT2	protein_coding	FT	RGC
ENST00000612342	ENST00000612342.4	-0.5269417094204009	1.4929840676080475	0.31091802870711127	0.5835326493721198	0.7605092367610139	ENSG00000196152	ZNF79	protein_coding	FT	RGC
ENST00000378697	ENST00000378697.5	-0.4627442044887795	1.7319048214966282	0.31073773828480494	0.5836409337953563	0.760603043364163	ENSG00000139684	ESD	protein_coding	FT	RGC
ENST00000265109	ENST00000265109.8	0.20616638921715896	4.143206811438305	0.3105312448118283	0.5837650070804542	0.7606700959960462	ENSG00000039560	RAI14	protein_coding	FT	RGC
ENST00000540163	ENST00000540163.5	-0.4441412144610469	1.8673808434494508	0.31053390700226347	0.5837634071348101	0.7606700959960462	ENSG00000076053	RBM7	protein_coding	FT	RGC
ENST00000394030	ENST00000394030.8	-0.22548471211674684	3.939058852603894	0.3104675054630659	0.5838033163977889	0.76067270028718	ENSG00000114423	CBLB	protein_coding	FT	RGC
ENST00000216194	ENST00000216194.11	-0.3186194523590039	2.5829138619000163	0.3101351339574887	0.5840031661752061	0.7606803540280194	ENSG00000239900	ADSL	protein_coding	FT	RGC
ENST00000340042	ENST00000340042.2	-0.2404596298636644	3.7444531961957024	0.30997470706571806	0.5840996789772648	0.7606803540280194	ENSG00000250571	GLI4	protein_coding	FT	RGC
ENST00000515341	ENST00000515341.6	0.4757244777126263	1.543559858785721	0.3099934730517637	0.5840883876583455	0.7606803540280194	ENSG00000230373	GOLGA6L5P	transcribed_unprocessed_pseudogene	FT	RGC
ENST00000551641	ENST00000551641.5	0.4757244777126263	1.543559858785721	0.3099934730517637	0.5840883876583455	0.7606803540280194	ENSG00000127328	RAB3IP	protein_coding	FT	RGC
ENST00000569240	ENST00000569240.5	-0.13608187720648232	6.29582646970961	0.31016696473592653	0.5839840207027402	0.7606803540280194	ENSG00000125107	CNOT1	protein_coding	FT	RGC
ENST00000601134	ENST00000601134.5	0.4757244777126263	1.543559858785721	0.3099934730517637	0.5840883876583455	0.7606803540280194	ENSG00000160961	ZNF333	protein_coding	FT	RGC
ENST00000645185	ENST00000645185.1	0.4757244777126263	1.543559858785721	0.3099934730517637	0.5840883876583455	0.7606803540280194	ENSG00000280109	PLAC4	lncRNA	FT	RGC
ENST00000674271	ENST00000674271.1	0.4757244777126263	1.543559858785721	0.3099934730517637	0.5840883876583455	0.7606803540280194	ENSG00000288597		lncRNA	FT	RGC
ENST00000607829	ENST00000607829.6	-0.405628403204115	2.3065874252677374	0.30968547526031387	0.5842737641854171	0.7608597678821596	ENSG00000286053	ASDURF	protein_coding	FT	RGC
ENST00000378344	ENST00000378344.7	0.18962447781173988	5.12273775238499	0.30949534966542225	0.5843882570246395	0.7609615611890336	ENSG00000158109	TPRG1L	protein_coding	FT	RGC
ENST00000341394	ENST00000341394.9	-0.1948072649011316	4.401352522747649	0.30927313846192184	0.584522130548383	0.7610412748824161	ENSG00000135387	CAPRIN1	protein_coding	FT	RGC
ENST00000398337	ENST00000398337.8	0.3908570537620653	2.0914332182289717	0.30931010305125595	0.5844998564331845	0.7610412748824161	ENSG00000203485	INF2	protein_coding	FT	RGC
ENST00000279147	ENST00000279147.9	-0.3917578591003226	2.0598674690821954	0.30893658229110676	0.5847250133801404	0.7611162113396645	ENSG00000149716	LTO1	protein_coding	FT	RGC
ENST00000314103	ENST00000314103.6	-0.3917578591003226	2.0598674690821954	0.30893658229110676	0.5847250133801404	0.7611162113396645	ENSG00000159259	CHAF1B	protein_coding	FT	RGC
ENST00000334678	ENST00000334678.8	-0.12794983851421318	6.994903551686994	0.3089442014225878	0.5847204188010487	0.7611162113396645	ENSG00000187051	RPS19BP1	protein_coding	FT	RGC
ENST00000448951	ENST00000448951.6	-0.3917578591003226	2.0598674690821954	0.30893658229110676	0.5847250133801404	0.7611162113396645	ENSG00000115365	LANCL1	protein_coding	FT	RGC
ENST00000325971	ENST00000325971.12	-0.3095886815623285	2.6354009688486233	0.30879141569837887	0.5848125677498626	0.7611355915626162	ENSG00000101639	CEP192	protein_coding	FT	RGC
ENST00000442592	ENST00000442592.3	0.446419115865941	1.9936851390157593	0.3088143332276594	0.5847987436884967	0.7611355915626162	ENSG00000108826	MRPL27	protein_coding	FT	RGC
ENST00000222305	ENST00000222305.8	-0.1686369376298963	5.420241273453308	0.3082875413886858	0.5851166805007917	0.761166394944119	ENSG00000105698	USF2	protein_coding	FT	RGC
ENST00000373206	ENST00000373206.5	0.3411843965159141	2.320547910973375	0.30821044041847734	0.5851632436190288	0.761166394944119	ENSG00000092847	AGO1	protein_coding	FT	RGC
ENST00000374919	ENST00000374919.6	-0.27759510347895133	2.9587425152144746	0.30848786491069424	0.5849957362334732	0.761166394944119	ENSG00000204271	SPIN3	protein_coding	FT	RGC
ENST00000389142	ENST00000389142.10	-0.3639337497968413	2.3205256377686565	0.3085886779178698	0.584934890509814	0.761166394944119	ENSG00000135506	OS9	protein_coding	FT	RGC
ENST00000435817	ENST00000435817.7	0.2238975278159303	3.818912295299502	0.30852939079253383	0.5849706716852211	0.761166394944119	ENSG00000197948	FCHSD1	protein_coding	FT	RGC
ENST00000448097	ENST00000448097.7	0.20544838313499353	4.328889352151669	0.3082169611647877	0.5851593052871393	0.761166394944119	ENSG00000132510	KDM6B	protein_coding	FT	RGC
ENST00000514213	ENST00000514213.7	0.18801484925855752	4.661050717992099	0.30855192611166976	0.5849570705554132	0.761166394944119	ENSG00000138768	USO1	protein_coding	FT	RGC
ENST00000607858	ENST00000607858.1	-0.41052213455870856	2.03453521991901	0.3082206014266814	0.5851571067038859	0.761166394944119	ENSG00000272420		lncRNA	FT	RGC
ENST00000700612	ENST00000700612.1	-0.41052213455870856	2.03453521991901	0.3082206014266814	0.5851571067038859	0.761166394944119	ENSG00000102898	NUTF2	protein_coding	FT	RGC
ENST00000534343	ENST00000534343.1	0.346274772046367	2.502080850938686	0.308111917390742	0.5852227552117495	0.7611965415951162	ENSG00000132275	RRP8	protein_coding	FT	RGC
ENST00000359172	ENST00000359172.3	-0.199617354840358	4.437534599881585	0.30794251242852144	0.585325111491074	0.7611986260107487	ENSG00000168710	AHCYL1	protein_coding	FT	RGC
ENST00000507656	ENST00000507656.6	0.4290602738621432	1.753094609886269	0.3079288548802317	0.5853333651442623	0.7611986260107487	ENSG00000164162	ANAPC10	protein_coding	FT	RGC
ENST00000600006	ENST00000600006.6	0.4290602738621432	1.753094609886269	0.3079288548802317	0.5853333651442623	0.7611986260107487	ENSG00000130724	CHMP2A	protein_coding	FT	RGC
ENST00000370950	ENST00000370950.7	-0.3903495286409247	1.945493167163284	0.3077808853141876	0.5854228029300144	0.7612676783724935	ENSG00000116754	SRSF11	protein_coding	FT	RGC
ENST00000380764	ENST00000380764.1	-0.15504106492112246	5.3154701841489285	0.30748344409868184	0.5856026722155567	0.7614543094931225	ENSG00000124535	WRNIP1	protein_coding	FT	RGC
ENST00000397457	ENST00000397457.7	0.26630114043755365	3.1594173650625885	0.3071223002221005	0.5858212181435614	0.7616912052438845	ENSG00000188428	BLOC1S5	protein_coding	FT	RGC
ENST00000426855	ENST00000426855.6	-0.3488455138366298	2.95937469702048	0.30762215464018067	0.5859784034479111	0.7618482947824917	ENSG00000141258	SGSM2	protein_coding	FT	RGC
ENST00000264433	ENST00000264433.11	-0.13989942845557876	5.909124380268798	0.30661712877624087	0.5861272065425766	0.7619471827403311	ENSG00000052795	FNIP2	protein_coding	FT	RGC
ENST00000449802	ENST00000449802.5	0.4458186933859299	2.1384294587916237	0.3066749342287781	0.5860921762666649	0.7619471827403311	ENSG00000144426	NBEAL1	protein_coding	FT	RGC
ENST00000298999	ENST00000298999.8	0.34431053041524323	2.813161546719917	0.3063293408415507	0.5863016716563192	0.7619848451844551	ENSG00000166024	R3HCC1L	protein_coding	FT	RGC
ENST00000302078	ENST00000302078.9	0.2883877207648167	2.8261521677576718	0.3063798901846445	0.5862710194140732	0.7619848451844551	ENSG00000171566	PLRG1	protein_coding	FT	RGC
ENST00000413427	ENST00000413427.6	0.2883877207648167	2.8261521677576718	0.3063798901846445	0.5862710194140732	0.7619848451844551	ENSG00000136603	SKIL	protein_coding	FT	RGC
ENST00000507244	ENST00000507244.6	0.39023850864180787	2.178790523925736	0.30648348777096385	0.5862082100467008	0.7619848451844551	ENSG00000247708	STX18-AS1	lncRNA	FT	RGC
ENST00000261965	ENST00000261965.8	0.17346729819663317	4.858215519451293	0.30624905338796565	0.5863503634194018	0.7619986718897561	ENSG00000126216	TUBGCP3	protein_coding	FT	RGC
ENST00000316024	ENST00000316024.9	0.32670138655911524	2.6161491732650295	0.3061918534839253	0.5863850584531366	0.7619986718897561	ENSG00000141499	WRAP53	protein_coding	FT	RGC
ENST00000340573	ENST00000340573.8	-0.16149142602613048	5.093555759458649	0.30606688853082986	0.5864608717395932	0.7620026547213754	ENSG00000156587	UBE2L6	protein_coding	FT	RGC
ENST00000373493	ENST00000373493.10	-0.1269424871648991	7.660651011688718	0.30609436590380845	0.5864442001182837	0.7620026547213754	ENSG00000162521	RBBP4	protein_coding	FT	RGC
ENST00000258711	ENST00000258711.7	0.4456053091451107	1.8385542710426563	0.3056563287676042	0.5867100922171364	0.7620428868408947	ENSG00000136213	CHST12	protein_coding	FT	RGC
ENST00000285871	ENST00000285871.5	-0.2632878493847701	3.5043358878253525	0.3057112108139501	0.5866767646290135	0.7620428868408947	ENSG00000135205	CCDC146	protein_coding	FT	RGC
ENST00000347934	ENST00000347934.8	0.18873121347013647	4.909079136134189	0.3058886347246266	0.586569049394748	0.7620428868408947	ENSG00000095787	WAC	protein_coding	FT	RGC
ENST00000452087	ENST00000452087.6	0.4456053091451107	1.8385542710426563	0.3056563287676042	0.5867100922171364	0.7620428868408947	ENSG00000104805	NUCB1	protein_coding	FT	RGC
ENST00000625075	ENST00000625075.1	-0.46348592994359666	1.602706034698258	0.3056956892763723	0.5866861898149092	0.7620428868408947	ENSG00000279358		TEC	FT	RGC
ENST00000642424	ENST00000642424.1	0.4456053091451107	1.8385542710426563	0.3056563287676042	0.5867100922171364	0.7620428868408947	ENSG00000215301	DDX3X	protein_coding	FT	RGC
ENST00000580684	ENST00000580684.6	-0.2608707379890372	3.1434456501149217	0.3055498642327211	0.5867747549426172	0.7620796243826962	ENSG00000263753	LINC00667	lncRNA	FT	RGC
ENST00000469731	ENST00000469731.5	-0.23337186364935458	3.70592061915956	0.30469467056349264	0.5872947074651372	0.7627076329233873	ENSG00000112130	RNF8	protein_coding	FT	RGC
ENST00000373016	ENST00000373016.4	-0.19684512876986404	4.3752816015302844	0.30426488010586594	0.5875563799597242	0.7628767498943378	ENSG00000183386	FHL3	protein_coding	FT	RGC
ENST00000438862	ENST00000438862.6	0.3677078854876734	2.439504808270787	0.30433868565089106	0.5875114271062583	0.7628767498943378	ENSG00000176102	CSTF3	protein_coding	FT	RGC
ENST00000627399	ENST00000627399.4	0.4826253290530979	1.5457833590280294	0.30430254047674965	0.5875334412056438	0.7628767498943378	ENSG00000228486	C2orf92	protein_coding	FT	RGC
ENST00000689197	ENST00000689197.1	-0.3739946266650736	2.287407432337462	0.3042415464368736	0.5875705933240318	0.7628767498943378	ENSG00000254860	TMEM9B-AS1	lncRNA	FT	RGC
ENST00000652548	ENST00000652548.2	0.4265011915857737	1.9349086814939966	0.30414337658985013	0.5876303999076753	0.7629071174805336	ENSG00000203791	EEF1AKMT2	protein_coding	FT	RGC
ENST00000298784	ENST00000298784.5	-0.34632848038566866	2.2982048205745573	0.3039715524126974	0.5877351083987835	0.7629957728106906	ENSG00000122376	SHLD2	protein_coding	FT	RGC
ENST00000426367	ENST00000426367.1	0.41249512978272157	1.9362089191214187	0.3036885355883147	0.5879076617929686	0.7631724877246808	ENSG00000232412	STAG2-AS1	lncRNA	FT	RGC
ENST00000237455	ENST00000237455.5	-0.14509855406766808	5.722560275719336	0.3035984469364667	0.5879626103948846	0.7631833011774138	ENSG00000239305	RNF103	protein_coding	FT	RGC
ENST00000477717	ENST00000477717.6	0.2700271075953114	3.1900361302662192	0.30351828127645875	0.5880115155859323	0.7631833011774138	ENSG00000117069	ST6GALNAC5	protein_coding	FT	RGC
ENST00000542896	ENST00000542896.5	-0.28234577312145404	3.1641907092089907	0.303495715324509	0.5880252835125609	0.7631833011774138	ENSG00000071994	PDCD2	protein_coding	FT	RGC
ENST00000625998	ENST00000625998.2	-0.28609923602697374	2.8073570394069387	0.30306853569007103	0.5882860411102424	0.7634744316205221	ENSG00000120685	PROSER1	protein_coding	FT	RGC
ENST00000375147	ENST00000375147.8	-0.19650703740284167	4.316466602957572	0.302770850554588	0.588467895889168	0.763615829471146	ENSG00000136937	NCBP1	protein_coding	FT	RGC
ENST00000607790	ENST00000607790.1	-0.39710475536184964	1.943417716127012	0.30282871025423425	0.5884325404147029	0.763615829471146	ENSG00000272223		lncRNA	FT	RGC
ENST00000185150	ENST00000185150.9	0.18610206795909834	4.723830491917422	0.30256899563602	0.5885912751558818	0.7636934657805613	ENSG00000068912	ERLEC1	protein_coding	FT	RGC
ENST00000295082	ENST00000295082.3	-0.3314027047549174	2.5978368492356663	0.3024011391666965	0.5886939148061368	0.7636934657805613	ENSG00000162975	KCNF1	protein_coding	FT	RGC
ENST00000301776	ENST00000301776.9	-0.2771539855182176	3.0072001276073155	0.3023748399160495	0.5887099994696781	0.7636934657805613	ENSG00000162174	ASRGL1	protein_coding	FT	RGC
ENST00000366794	ENST00000366794.10	0.16128609176199105	5.126453835784234	0.30247125517887635	0.5886510362296735	0.7636934657805613	ENSG00000143799	PARP1	protein_coding	FT	RGC
ENST00000592782	ENST00000592782.5	-0.2907938739423318	3.1294422135709623	0.30249768793301446	0.5886348733011404	0.7636934657805613	ENSG00000136448	NMT1	protein_coding	FT	RGC
ENST00000373394	ENST00000373394.8	0.46668363097945625	1.6431903440520346	0.3019828752089914	0.5889498346348601	0.7637208347734871	ENSG00000131269	ABCB7	protein_coding	FT	RGC
ENST00000398831	ENST00000398831.8	0.46668363097945625	1.6431903440520346	0.3019828752089914	0.5889498346348601	0.7637208347734871	ENSG00000100023	PPIL2	protein_coding	FT	RGC
ENST00000419421	ENST00000419421.3	0.46668363097945625	1.6431903440520346	0.3019828752089914	0.5889498346348601	0.7637208347734871	ENSG00000212123	PRR22	protein_coding	FT	RGC
ENST00000519110	ENST00000519110.5	0.46668363097945625	1.6431903440520346	0.3019828752089914	0.5889498346348601	0.7637208347734871	ENSG00000153310	CYRIB	protein_coding	FT	RGC
ENST00000519513	ENST00000519513.5	-0.2625483446449089	3.1503796510904634	0.3022282983293697	0.588799641359231	0.7637208347734871	ENSG00000147439	BIN3	protein_coding	FT	RGC
ENST00000558720	ENST00000558720.5	-0.13067388337707594	8.488950097130477	0.3021437267942376	0.5888513881394666	0.7637208347734871	ENSG00000140319	SRP14	protein_coding	FT	RGC
ENST00000389378	ENST00000389378.6	0.4422437937786434	1.7573739253005316	0.30155553831519666	0.589211546246643	0.763823804599067	ENSG00000145901	TNIP1	protein_coding	FT	RGC
ENST00000402029	ENST00000402029.3	0.19918540565601142	4.216175789135953	0.301772228719847	0.5890788093234944	0.763823804599067	ENSG00000128626	MRPS12	protein_coding	FT	RGC
ENST00000423222	ENST00000423222.6	0.2380156280096192	3.586632606980473	0.301620702673138	0.5891716222729915	0.763823804599067	ENSG00000153363	LINC00467	lncRNA	FT	RGC
ENST00000466675	ENST00000466675.5	-0.2798364629369202	3.224624049034262	0.30172590772769603	0.5891071786772899	0.763823804599067	ENSG00000106538	RARRES2	protein_coding	FT	RGC
ENST00000519934	ENST00000519934.5	0.4422437937786434	1.7573739253005316	0.30155553831519666	0.589211546246643	0.763823804599067	ENSG00000147649	MTDH	protein_coding	FT	RGC
ENST00000281543	ENST00000281543.6	-0.25021053054183884	3.3033414691557406	0.3011456171389493	0.5894628208215806	0.7640549828852428	ENSG00000151806	GUF1	protein_coding	FT	RGC
ENST00000521591	ENST00000521591.6	0.3432002345083032	2.7613930448534507	0.30115697005004854	0.5894558586637548	0.7640549828852428	ENSG00000145901	TNIP1	protein_coding	FT	RGC
ENST00000254901	ENST00000254901.9	-0.3915225952957319	2.3383917408377393	0.30070505323349733	0.5897331291232444	0.7643233903255767	ENSG00000132563	REEP2	protein_coding	FT	RGC
ENST00000393937	ENST00000393937.6	-0.1632310480115649	5.016200493087391	0.3006891928550431	0.5897428651115864	0.7643233903255767	ENSG00000115318	LOXL3	protein_coding	FT	RGC
ENST00000353533	ENST00000353533.10	-0.246584303851138	3.520763535358288	0.30055625213908044	0.5898244848095272	0.7643818826028324	ENSG00000065559	MAP2K4	protein_coding	FT	RGC
ENST00000252594	ENST00000252594.10	-0.27451039681480677	3.06009864131347	0.3003933118115398	0.5899245552280274	0.7644642773395983	ENSG00000130305	NSUN5	protein_coding	FT	RGC
ENST00000361093	ENST00000361093.9	0.16612589442349923	5.038467820948417	0.3001488387608017	0.5900747660451315	0.7646116331959832	ENSG00000159131	GART	protein_coding	FT	RGC
ENST00000676320	ENST00000676320.1	-0.14196406007475626	5.922015315609399	0.29954391306708794	0.5904467936540236	0.7649990648931995	ENSG00000135365	PHF21A	protein_coding	FT	RGC
ENST00000680533	ENST00000680533.1	-0.36079723012288445	2.4438031408468763	0.2995836266826136	0.590422354801072	0.7649990648931995	ENSG00000083312	TNPO1	protein_coding	FT	RGC
ENST00000290607	ENST00000290607.12	0.16863266260512386	5.269526381860319	0.2991909773635227	0.5906640755405378	0.7652332540815538	ENSG00000159433	STARD9	protein_coding	FT	RGC
ENST00000449471	ENST00000449471.8	-0.4137982270000593	2.033485741719771	0.2989633478295929	0.5908043028087557	0.7653675925756368	ENSG00000168256	NKIRAS2	protein_coding	FT	RGC
ENST00000308478	ENST00000308478.10	-0.46711754066711214	1.6016030244430426	0.2986097507492618	0.5910222689411677	0.7654606189829071	ENSG00000173114	LRRN3	protein_coding	FT	RGC
ENST00000450879	ENST00000450879.2	-0.29904109769361015	3.182368654408507	0.2986942432426444	0.5909701702844781	0.7654606189829071	ENSG00000165821	SALL2	protein_coding	FT	RGC
ENST00000457147	ENST00000457147.1	-0.46711754066711214	1.6016030244430426	0.2986097507492618	0.5910222689411677	0.7654606189829071	ENSG00000236756	DNAJC9-AS1	lncRNA	FT	RGC
ENST00000602845	ENST00000602845.2	-0.12691566654226352	6.816627338952743	0.2986449548433898	0.5910005606801905	0.7654606189829071	ENSG00000270170	NCBP2AS2	protein_coding	FT	RGC
ENST00000337963	ENST00000337963.9	-0.1966950230431673	4.2673457429385655	0.29823998397940465	0.5912503832863738	0.7656691214535453	ENSG00000132950	ZMYM5	protein_coding	FT	RGC
ENST00000403325	ENST00000403325.5	0.3385179947338063	2.319569476828337	0.298230308274607	0.5912563548500646	0.7656691214535453	ENSG00000185838	GNB1L	protein_coding	FT	RGC
ENST00000274000	ENST00000274000.10	-0.2539725223629249	3.260752752645255	0.29797616437119867	0.5914132505002827	0.7658068476158417	ENSG00000138660	AP1AR	protein_coding	FT	RGC
ENST00000324685	ENST00000324685.11	-0.2095713422552155	4.028086010380388	0.29770469609290484	0.5915809380934489	0.7658068476158417	ENSG00000103549	RNF40	protein_coding	FT	RGC
ENST00000369660	ENST00000369660.9	-0.15587129154312107	5.2219608937428665	0.2978115947279337	0.5915148942256709	0.7658068476158417	ENSG00000102178	UBL4A	protein_coding	FT	RGC
ENST00000371384	ENST00000371384.4	0.1472597541948494	6.094452918511493	0.2977029082008222	0.5915820428167057	0.7658068476158417	ENSG00000124098	FAM210B	protein_coding	FT	RGC
ENST00000512292	ENST00000512292.5	0.27441000047705427	2.9643114508163846	0.29777560874547737	0.5915371252702859	0.7658068476158417	ENSG00000138709	LARP1B	protein_coding	FT	RGC
ENST00000621533	ENST00000621533.5	-0.13236607933351344	7.3685744049175215	0.2977460268837279	0.5915554013603883	0.7658068476158417	ENSG00000146457	WTAP	protein_coding	FT	RGC
ENST00000317091	ENST00000317091.10	0.18595024363834342	4.647740015485886	0.2974414378710986	0.5917436498522258	0.7658740714663462	ENSG00000172831	CES2	protein_coding	FT	RGC
ENST00000381473	ENST00000381473.7	-0.2145364145363514	4.4378447816131485	0.29747825042966625	0.5917208914854819	0.7658740714663462	ENSG00000109180	OCIAD1	protein_coding	FT	RGC
ENST00000444210	ENST00000444210.2	0.26123266585001803	3.3371196228054325	0.2975595631168734	0.5916706286475238	0.7658740714663462	ENSG00000230733		lncRNA	FT	RGC
ENST00000532090	ENST00000532090.3	0.23908369557291323	3.5003492443967557	0.29722920346234066	0.591874893962971	0.7659019799635728	ENSG00000254470	AP5B1	protein_coding	FT	RGC
ENST00000600671	ENST00000600671.1	-0.19581546608235534	4.803396971213333	0.29729697971519664	0.5918329749953086	0.7659019799635728	ENSG00000267934		lncRNA	FT	RGC
ENST00000621663	ENST00000621663.4	-0.42945618782705874	1.8331287757850103	0.2972595113456435	0.5918561480528821	0.7659019799635728	ENSG00000166295	ANAPC16	protein_coding	FT	RGC
ENST00000250076	ENST00000250076.8	0.5121029489759981	1.6386554644063158	0.29695228424310394	0.5920462308370378	0.7660729598945776	ENSG00000167840	ZNF232	protein_coding	FT	RGC
ENST00000258399	ENST00000258399.8	-0.20469569157348494	4.259718932812209	0.29674882066978664	0.5921721854450888	0.7660729598945776	ENSG00000135913	USP37	protein_coding	FT	RGC
ENST00000378875	ENST00000378875.8	0.22216566614928152	3.93497206649568	0.2967748268545155	0.5921560831084145	0.7660729598945776	ENSG00000239382	ALKBH6	protein_coding	FT	RGC
ENST00000400908	ENST00000400908.7	-0.1489850419454802	5.466773018408753	0.29672026654160777	0.5921898664629714	0.7660729598945776	ENSG00000142599	RERE	protein_coding	FT	RGC
ENST00000430256	ENST00000430256.3	0.26864620901098235	3.1244923290624915	0.29673730497898837	0.5921793159486863	0.7660729598945776	ENSG00000153885	KCTD15	protein_coding	FT	RGC
ENST00000005286	ENST00000005286.8	-0.36463756867683333	4.23920597056601	0.3081636945090301	0.5923240355465796	0.7661992109086322	ENSG00000006118	TMEM132A	protein_coding	FT	RGC
ENST00000397256	ENST00000397256.5	0.284446426460667	3.0757505457583383	0.2962487165014301	0.592482016199161	0.7663089311203447	ENSG00000250151	ARPC4-TTLL3	protein_coding	FT	RGC
ENST00000526635	ENST00000526635.2	-0.3212966169079045	2.7457248225897097	0.29629633789077375	0.5924524984856785	0.7663089311203447	ENSG00000245849	RAD51-AS1	lncRNA	FT	RGC
